requirement_id,requirement_title,priority,owner_module,owner_package,source_documents,canonical_requirement_ids,actual_consumer,acceptance_criteria,verification_method,record_type,requirement_level,parent_requirement_id,work_package_id,execution_phase_id,overall_status,development_status,verification_status,_part
CPF-FR-021705,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Batch Schedule를 소비하는 모든 Runtime Instance,Batch Schedule가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Batch Schedule two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-BATCH-SCHEDULE,P07-RUNTIME-CONTROL-BATCH-SCHEDULE,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021715,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Worker Concurrency를 소비하는 모든 Runtime Instance,Worker Concurrency가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Worker Concurrency two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-WORKER-CONCURRENCY,P07-RUNTIME-CONTROL-WORKER-CONCURRENCY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021725,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Rate Limit를 소비하는 모든 Runtime Instance,Rate Limit가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Rate Limit two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-RATE-LIMIT,P07-RUNTIME-CONTROL-RATE-LIMIT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021735,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Masking Rule를 소비하는 모든 Runtime Instance,Masking Rule가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Masking Rule two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-MASKING-RULE,P07-RUNTIME-CONTROL-MASKING-RULE,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021745,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Secret Reference를 소비하는 모든 Runtime Instance,Secret Reference가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Secret Reference two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-SECRET-REFERENCE,P07-RUNTIME-CONTROL-SECRET-REFERENCE,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021755,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Broker Consumer를 소비하는 모든 Runtime Instance,Broker Consumer가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Broker Consumer two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-BROKER-CONSUMER,P07-RUNTIME-CONTROL-BROKER-CONSUMER,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021765,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Broker Retry/DLQ를 소비하는 모든 Runtime Instance,Broker Retry/DLQ가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Broker Retry/DLQ two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-BROKER-RETRY-DLQ,P07-RUNTIME-CONTROL-BROKER-RETRY-DLQ,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021775,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Schema Compatibility를 소비하는 모든 Runtime Instance,Schema Compatibility가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Schema Compatibility two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-SCHEMA-COMPATIBILITY,P07-RUNTIME-CONTROL-SCHEMA-COMPATIBILITY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021785,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Cache Policy를 소비하는 모든 Runtime Instance,Cache Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Cache Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-CACHE-POLICY,P07-RUNTIME-CONTROL-CACHE-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021795,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Connection Pool를 소비하는 모든 Runtime Instance,Connection Pool가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Connection Pool two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-CONNECTION-POOL,P07-RUNTIME-CONTROL-CONNECTION-POOL,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021805,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,SLO Threshold를 소비하는 모든 Runtime Instance,SLO Threshold가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,SLO Threshold two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-SLO-THRESHOLD,P07-RUNTIME-CONTROL-SLO-THRESHOLD,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021815,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Alert Threshold를 소비하는 모든 Runtime Instance,Alert Threshold가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Alert Threshold two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-ALERT-THRESHOLD,P07-RUNTIME-CONTROL-ALERT-THRESHOLD,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021825,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Trace Sampling를 소비하는 모든 Runtime Instance,Trace Sampling가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Trace Sampling two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-TRACE-SAMPLING,P07-RUNTIME-CONTROL-TRACE-SAMPLING,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021835,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Download Policy를 소비하는 모든 Runtime Instance,Download Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Download Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-DOWNLOAD-POLICY,P07-RUNTIME-CONTROL-DOWNLOAD-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021845,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,API Client Policy를 소비하는 모든 Runtime Instance,API Client Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,API Client Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-API-CLIENT-POLICY,P07-RUNTIME-CONTROL-API-CLIENT-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021855,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Maintenance Policy를 소비하는 모든 Runtime Instance,Maintenance Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Maintenance Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-MAINTENANCE-POLICY,P07-RUNTIME-CONTROL-MAINTENANCE-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021865,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Health Threshold를 소비하는 모든 Runtime Instance,Health Threshold가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Health Threshold two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-HEALTH-THRESHOLD,P07-RUNTIME-CONTROL-HEALTH-THRESHOLD,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021875,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Certificate Activation를 소비하는 모든 Runtime Instance,Certificate Activation가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Certificate Activation two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-CERTIFICATE-ACTIVATION,P07-RUNTIME-CONTROL-CERTIFICATE-ACTIVATION,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021885,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Notification Rule를 소비하는 모든 Runtime Instance,Notification Rule가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Notification Rule two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-NOTIFICATION-RULE,P07-RUNTIME-CONTROL-NOTIFICATION-RULE,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021895,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,External Endpoint를 소비하는 모든 Runtime Instance,External Endpoint가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,External Endpoint two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-EXTERNAL-ENDPOINT,P07-RUNTIME-CONTROL-EXTERNAL-ENDPOINT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021905,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Circuit Breaker Policy를 소비하는 모든 Runtime Instance,Circuit Breaker Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Circuit Breaker Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-CIRCUIT-BREAKER-POLICY,P07-RUNTIME-CONTROL-CIRCUIT-BREAKER-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021915,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Timeout Budget를 소비하는 모든 Runtime Instance,Timeout Budget가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Timeout Budget two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-TIMEOUT-BUDGET,P07-RUNTIME-CONTROL-TIMEOUT-BUDGET,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021925,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Retry Policy를 소비하는 모든 Runtime Instance,Retry Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Retry Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-RETRY-POLICY,P07-RUNTIME-CONTROL-RETRY-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021935,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Bulkhead를 소비하는 모든 Runtime Instance,Bulkhead가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Bulkhead two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-BULKHEAD,P07-RUNTIME-CONTROL-BULKHEAD,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_013_CPF-FR-020081__CPF-FR-021936.csv
CPF-FR-021945,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,File Transfer Policy를 소비하는 모든 Runtime Instance,File Transfer Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,File Transfer Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-FILE-TRANSFER-POLICY,P07-RUNTIME-CONTROL-FILE-TRANSFER-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-021955,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Session Policy를 소비하는 모든 Runtime Instance,Session Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Session Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-SESSION-POLICY,P07-RUNTIME-CONTROL-SESSION-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-021965,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Password Policy를 소비하는 모든 Runtime Instance,Password Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Password Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-PASSWORD-POLICY,P07-RUNTIME-CONTROL-PASSWORD-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-021975,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,MFA Policy를 소비하는 모든 Runtime Instance,MFA Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,MFA Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-MFA-POLICY,P07-RUNTIME-CONTROL-MFA-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-021985,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,IP Allowlist를 소비하는 모든 Runtime Instance,IP Allowlist가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,IP Allowlist two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-IP-ALLOWLIST,P07-RUNTIME-CONTROL-IP-ALLOWLIST,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-021995,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Audit Delivery를 소비하는 모든 Runtime Instance,Audit Delivery가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Audit Delivery two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-AUDIT-DELIVERY,P07-RUNTIME-CONTROL-AUDIT-DELIVERY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-022005,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Retention Policy를 소비하는 모든 Runtime Instance,Retention Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Retention Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-RETENTION-POLICY,P07-RUNTIME-CONTROL-RETENTION-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-022015,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Data Purge Policy를 소비하는 모든 Runtime Instance,Data Purge Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Data Purge Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-DATA-PURGE-POLICY,P07-RUNTIME-CONTROL-DATA-PURGE-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-022025,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Backup Policy를 소비하는 모든 Runtime Instance,Backup Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Backup Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-BACKUP-POLICY,P07-RUNTIME-CONTROL-BACKUP-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-022035,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,DR Policy를 소비하는 모든 Runtime Instance,DR Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,DR Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-DR-POLICY,P07-RUNTIME-CONTROL-DR-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
CPF-FR-022045,,P1,cpf-admin control plane + runtime owner,com.cpf.admin + com.cpf.<owner>,,OPS-CONFIG/OPS-DRIFT/ADM-SERVICE,Canary Policy를 소비하는 모든 Runtime Instance,Canary Policy가 단일·Group·전체 Target에서 version·ACK·actual·drift·rollback까지 추적돼야 한다.,Canary Policy two-instance/offline/partial/restart/out-of-order/duplicate test,REQUIREMENT,DETAILED_FUNCTION,RTC-CANARY-POLICY,P07-RUNTIME-CONTROL-CANARY-POLICY,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_014_CPF-FR-021937__CPF-FR-023551.csv
