scenario_id,linked_requirement_id,canonical_requirement_id,scenario_type,title,topology,environment,acceptance_expected_result,failure_criteria,test_method,assertion,execution_command,exit_code_actual_result,evidence_path,개발GPT_자체검수상태,remaining_runtime_difference,primary_work_item_id
CPF-SC-029757,CPF-FR-019339,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019339] Feature Flag / API_PARITY 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 API 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 API 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029758,CPF-FR-019340,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019340] Feature Flag / DB_PARITY 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 DB 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 DB 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029759,CPF-FR-019341,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019341] Feature Flag / EVIDENCE 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 UI Evidence가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 UI Evidence가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029760,CPF-FR-019342,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019342] Feature Flag / FORM_SCHEMA 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 구조화 Form가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 구조화 Form가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029761,CPF-FR-019343,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019343] Feature Flag / DEFAULT_NULL 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 Default·NULL가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 Default·NULL가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029762,CPF-FR-019344,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019344] Feature Flag / VALIDATION 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 Form Validation가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 Form Validation가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029763,CPF-FR-019345,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019345] Feature Flag / PREVIEW 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 변경 Preview가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 변경 Preview가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029764,CPF-FR-019346,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019346] Feature Flag / CAS 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 Expected Version가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 Expected Version가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029765,CPF-FR-019347,OPS-CONFIG,DIRECT_VERIFICATION,[CPF-FR-019347] Feature Flag / SUBMIT_RESULT 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Feature Flag의 제출 결과가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Feature Flag의 제출 결과가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-CONFIG-07-GENERATION_COMPATIBILITY
CPF-SC-029766,CPF-FR-019349,OPS-DRIFT,DIRECT_VERIFICATION,[CPF-FR-019349] Desired/Actual Drift / QUERY_INPUT 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Desired/Actual Drift의 검색조건가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Desired/Actual Drift의 검색조건가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY
CPF-SC-029767,CPF-FR-019350,OPS-DRIFT,DIRECT_VERIFICATION,[CPF-FR-019350] Desired/Actual Drift / SERVER_PAGING 직접 검증,Requirement의 Local/Remote·single/multi-instance·artifact topology,Requirement에 적용되는 Java25/DB/Provider/Browser/Process 환경,Desired/Actual Drift의 Server Paging가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,"Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",Node OpenAPI negative gate + source trace,"Desired/Actual Drift의 Server Paging가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.; Menu/Route/빈 Component만 존재, Raw JSON Primary UI, Client 전체 Paging, UI-only 권한, Partial을 Empty로 표시, PII 원문 기본, Browser 미검증",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; requestBody/query/generated-client/raw-URL contract failure; Browser scenario not executable,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/evidence/V8_OPENAPI_NEGATIVE_GATE.json,미완료,6A OpenAPI/Generated Client correction and Browser E2E required.,CPF-WP-OPS-DRIFT-07-GENERATION_COMPATIBILITY
