work_item_id,source_requirement_ids,priority,work_package,development_status,verification_status,runtime_status,overall_status,development_completion_reason,verification_incomplete_reason,source_identity,devgpt_status,independent_reviewer_status,qa_status,current_action,closure_rule
WP-CANON-TX-E2E,TX-E2E,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-TX-EDU,TX-EDU,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-TX-INBOX,TX-INBOX,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-TX-LOCAL,TX-LOCAL,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-TX-STRATEGY,TX-STRATEGY,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-TX-TCC,TX-TCC,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-TX-XA-JTA,TX-XA-JTA,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-CANON-TX-XA-RECOVERY,TX-XA-RECOVERY,P0,WP-CANONICAL-COVERAGE,미완료,미검증,NOT_EXECUTED,미검증,,Current exact-source Source/Consumer/Test/Runtime/Evidence를 요구사항별로 아직 재검증하지 않음,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,미완료,미완료,미완료,Requirement별 Source→Consumer→Test/Runtime→Evidence를 실제 실행해 닫는다.,Source/Consumer/Test/Runtime/Evidence 1:1 trace + mandatory physical PASS + independent review + QA final acceptance
WP-H00,WP-R00.01;WP-R00.02;WP-R00.03;WP-R00.04;WP-R00.05;WP-R00.06;WP-R00.07;WP-R00.08;WP-R00.09;WP-R00.10;WP-R00.11;WP-R00.12;WP-R00.13;WP-R00.14;WP-R00.15;WP-R00.16;WP-R00.17;WP-R00.18,P0,Harness Current Authority / Source Identity Rebase,완료,미검증,VERIFICATION_PENDING,미검증,Current Product Source Identity=fb4b8f0c407bca2d40d448a3650fce700f37199df83cc1bfcfa43c3a646be5d5/8448. Currentizer가 Registry/Ledger/Projection 및 current/CURRENT_MERGE_CONTROL_STATE.json baseline을 exact identity로 갱신하고 current/·evidence/ 변경이 Product Source Identity를 다시 바꾸지 않는 구조로 분리됨. Claude legacy session Manifest는 provenance-only로 복구했고 Session Merge Protocol sessions=2 merged=2 pending=0 conflicts=0. Product Source 변경 시 재산출/재검증 필수.,Downstream mandatory physical verification and reviewer/QA remain incomplete.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Downstream mandatory physical verification and reviewer/QA remain incomplete.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-H01,WP-R00.01;WP-R00.02;WP-R00.03;WP-R00.04;WP-R00.05;WP-R00.06;WP-R00.07;WP-R14.01;WP-R14.02;WP-R14.03;WP-R14.04;WP-R14.05;WP-R14.06;WP-R14.07;WP-R00.08;WP-R00.09;WP-R00.10;WP-R00.11;WP-R00.12;WP-R00.13;WP-R00.14;WP-R00.15;WP-R00.16;WP-R00.17;WP-R14.08;WP-R14.09;WP-R00.18,P0,Legacy Canonical Migration / Consumer Cutover / Delete Readiness,완료,미검증,NOT_EXECUTED,미검증,Legacy canonical cutover/source static closure 유지. 이번 수정은 Harness/IDE/CLI/Batch/Frontend/Release/Toolchain 범위이며 legacy exact Delete Manifest의 사용자 Working Tree 실제 적용은 별도 physical execution으로 유지.,Exact legacy Delete Manifest must be applied on user repository only after overlay apply/verification.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Exact legacy Delete Manifest must be applied on user repository only after overlay apply/verification.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-H02,WP-R03.01;WP-R03.02;WP-R03.03;WP-R03.04;WP-R03.05;WP-R03.06;WP-R03.07;WP-R03.08;WP-R03.09;WP-R03.10;WP-R03.11;WP-R03.12;WP-R03.13;WP-R03.14;WP-CANON-DOC-GOV;WP-CANON-DOC-PRODUCT;WP-CANON-REQ-CODEX;WP-CANON-REQ-GAP;WP-CANON-REQ-REVIEW,P0,Harness Enforcement / False Green Regression Protection,완료,미검증,VERIFICATION_PENDING,미검증,"Session Manifest/Merge/no-bulk/current prerequisite/Final Self Review를 Machine Validator와 Negative Mutation으로 강제. generated Evidence/venv를 Product partial implementation으로 오탐하던 범위를 교정하고, CR-22 Capability-first Toolchain Compatibility를 Common Rule로 승격. Host exact patch/minor 및 Java exact host-major 재유입 mutation이 fail-closed. Harness Strength canonical=218 tracking=394 execution=16 controls=33 유지.","Harness meta gate is PASS, but downstream physical/reviewer/QA controls remain required.",bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,"Harness meta gate is PASS, but downstream physical/reviewer/QA controls remain required.",현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-B01,WP-R01.01;WP-R01.02;WP-R01.03;WP-R01.04;WP-R01.05;WP-R01.06;WP-R01.07;WP-R01.08;WP-R01.09;WP-R01.10;WP-R08.01;WP-R08.02;WP-R08.03;WP-R08.04;WP-R08.05;WP-R08.06;WP-R08.07;WP-R08.08;WP-R01.11;WP-R01.12;WP-R01.13;WP-R01.14;WP-R01.15;WP-R01.16;WP-R01.17;WP-R01.18;WP-R01.19;WP-R01.20;WP-CANON-AI-OPTIONAL;WP-CANON-API-ASYNC;WP-CANON-API-CONTRACT;WP-CANON-API-FILE;WP-CANON-API-GRAPHQL;WP-CANON-API-LIMIT;WP-CANON-API-PAGING;WP-CANON-API-REALTIME;WP-CANON-ARCH-BOUNDARY;WP-CANON-ARCH-LAYER;WP-CANON-ARCH-MISSION;WP-CANON-ARCH-STARTER;WP-CANON-CMN-CALENDAR;WP-CANON-CMN-CODE;WP-CANON-CMN-EXTENSION;WP-CANON-CMN-MSG;WP-CANON-CMN-SAMPLE-DB;WP-CANON-CMN-TEMPLATE;WP-CANON-CORE-API;WP-CANON-CORE-FILE;WP-CANON-CORE-FIXED;WP-CANON-CORE-SPI;WP-CANON-CORE-TESTKIT;WP-CANON-CPF-CALL;WP-CANON-CPF-DEADLINE;WP-CANON-CPF-ERROR;WP-CANON-CPF-FILELOG;WP-CANON-CPF-HEADER;WP-CANON-CPF-HEALTH;WP-CANON-CPF-IDEMP;WP-CANON-CPF-LOCK;WP-CANON-CPF-OPSDB;WP-CANON-CPF-REGISTRY;WP-CANON-CPF-RESILIENCE;WP-CANON-CPF-ROLE;WP-CANON-CPF-ROUTING;WP-CANON-CPF-SCHED;WP-CANON-CPF-STATE;WP-CANON-CPF-VALID;WP-CANON-DEVEX-ANNOTATION;WP-CANON-DEVEX-CODEGEN;WP-CANON-DEVEX-COMMENT;WP-CANON-DEVEX-ERROR;WP-CANON-DEVEX-LAYER;WP-CANON-DEVEX-LOGGING;WP-CANON-DEVEX-QUICK;WP-CANON-DEVEX-TESTKIT;WP-CANON-DEVEX-UTILITY;WP-CANON-DEVEX-VALIDATION;WP-CANON-EDU-CANONICAL;WP-CANON-FILE-OBJECT-STORAGE;WP-CANON-FOUNDATION-UTILITY;WP-CANON-ONBOARD-DOMAIN;WP-CANON-RULE-ARCH;WP-CANON-RULE-QUALITY;WP-CANON-RULE-SEC;WP-CANON-SAMPLE-ACC;WP-CANON-SAMPLE-BIZADM;WP-CANON-SAMPLE-EDU;WP-CANON-SAMPLE-MBR;WP-CANON-SAMPLE-REF;WP-CANON-STARTER-DX,P0,Java25 Root Build / Dependency Closure,미완료,미검증,BLOCKED_EXTERNAL,미검증,2026-08-30 prior runtime SourceIdentity=90e4890d...에서 Java25 Full Build/Java Test/Publication/SBOM 실제 PASS. 현재 Source는 host JDK exact 25 pin을 제거하고 Java 25 release target을 유지하는 capability-first 계약으로 변경됨. Current exact Source에서 Fresh Gradle Build/Test/Publication/SBOM 재실행 전 prior PASS 승계 금지.,Java25 Root Build/Test/Publication/SBOM cannot run in Java21 container; Gradle distribution/network prerequisite unavailable.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Java25 Root Build/Test/Publication/SBOM cannot run in Java21 container; Gradle distribution/network prerequisite unavailable.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-B02,WP-R01.02;WP-R02.01;WP-R02.02;WP-R02.03;WP-R02.04;WP-R02.05;WP-R02.06;WP-R02.07;WP-R02.08;WP-R14.01;WP-R14.02;WP-R14.03;WP-R14.04;WP-R14.05;WP-R14.06;WP-R14.07;WP-R01.18;WP-R02.09;WP-R02.10;WP-R02.11;WP-R02.12;WP-R14.08;WP-R14.09,P0,VS Code / Buildship Fresh Error 0 Warning 0,완료,미검증,BLOCKED_EXTERNAL,미검증,사용자 VS Code Error=6/Warning=0 Root Cause는 source-empty profile(browser-bff/batch-service/web-api)의 canonical build/classes/java/main 미생성. 모든 source-empty Java project를 discovery-driven으로 materialize하고 cpfVerifyIdeClasspathReady가 실제 폴더 존재를 fail-closed 검증하도록 보완. Static regression PASS; 사용자 Windows Fresh Buildship/JDT 실제 Problems 0/0은 필수 재실행.,Fresh Windows VS Code Java25/Gradle Buildship import and Problems Error=0 Warning=0 not executable in container.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Fresh Windows VS Code Java25/Gradle Buildship import and Problems Error=0 Warning=0 not executable in container.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-B03,WP-R01.20;WP-CANON-CORE-MESSAGE;WP-CANON-EVENT-AMQP;WP-CANON-EVENT-BROKER;WP-CANON-EVENT-CORE;WP-CANON-EVENT-DLQ;WP-CANON-EVENT-IBM-MQ;WP-CANON-EVENT-JMS;WP-CANON-EVENT-MQ;WP-CANON-EVENT-OUTBOX;WP-CANON-EVENT-SCHEMA;WP-CANON-EXS-FILE;WP-CANON-EXS-FIXED;WP-CANON-EXS-INST;WP-CANON-EXS-RECON;WP-CANON-EXS-REST;WP-CANON-EXS-SEC;WP-CANON-EXS-TCP;WP-CANON-EXS-UNKNOWN,P0,Messaging/JMS API-SPI / JDT Resolution,미완료,미검증,BLOCKED_EXTERNAL,미검증,현재 제공 VS Code Problems에는 JMS 직접 diagnostic 없음. prior Java/Kafka runtime PASS는 provenance이며 WP-B02 actual JDT 0/0이 아직 없어 Fresh Java25-target Gradle/JDT JMS closure 재실행 필요.,Java25 Gradle compile + Fresh JDT result and provider runtime parity required; pwsh/Java25 unavailable.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Java25 Gradle compile + Fresh JDT result and provider runtime parity required; pwsh/Java25 unavailable.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-CF01,WP-R14.01;WP-R14.02;WP-R14.03;WP-R14.04;WP-R14.05;WP-R14.06;WP-R14.07;WP-R14.08;WP-R14.09;WP-HARN-76022FDD9FB4;WP-HARN-6F8FFF3EB4CE;WP-HARN-0C1B84016176;WP-HARN-3F7FE74DC9CE;WP-HARN-DCAD325A91E3;WP-HARN-6BB833921EF5;WP-HARN-DA839DACE764;WP-HARN-4D5899DC9211;WP-HARN-2EDF146119AE;WP-HARN-BD4F408AAA33;WP-HARN-10CD5AF82B99;WP-CANON-CORE-CONFIG,P0,Product Conformance Profile / UTF-8 Closure,완료,미검증,BLOCKED_EXTERNAL,미검증,Product Conformance prior static closure 존재. Harness CR-22/Release/Frontend/Build 변경이 추가되어 Current exact Source에서 Product Conformance 및 영향범위 Gate 재실행 필요.,Profile boot/effective config and actual Runtime stdout/stderr mojibake=0 require user Java25/Windows runtime.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Profile boot/effective config and actual Runtime stdout/stderr mojibake=0 require user Java25/Windows runtime.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-RL01,WP-R07.03;WP-R07.04;WP-R07.05;WP-R07.11;WP-R07.16;WP-CANON-REL-OPEN-GIT-CUSTOMER-SOURCE,P0,Public Maven Publication / BOM / Artifact Catalog Closure,완료,미검증,BLOCKED_EXTERNAL,미검증,Windows path 과거 failure는 최신 Source verifier에서 0 failure로 재현. Release/Open Git 14단계 콘솔을 한글 단계명/진행상태/실패원인/다음조치 중심으로 보완하고 내부 Gradle task 원문은 상세 로그에 보존. Java host exact pin도 제거하고 Java25 release target capability 방식으로 전환. 실제 Current Source Publication/Fresh Release replay 필요.,Actual Java25 Fresh publication + isolated public consumer resolution required.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Actual Java25 Fresh publication + isolated public consumer resolution required.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-DB01,WP-R10.01;WP-R10.02;WP-R10.03;WP-R10.04;WP-R10.05;WP-R10.06;WP-R10.07;WP-R10.08;WP-R10.09;WP-R10.10;WP-R10.11;WP-R10.12;WP-R10.13;WP-R10.14;WP-R10.15;WP-R10.16;WP-R10.17;WP-R10.18;WP-CANON-DATA-LINEAGE;WP-CANON-DATA-RETENTION;WP-CANON-DB-BACKUP;WP-CANON-DB-FRESH;WP-CANON-DB-INSTALL;WP-CANON-DB-MIGRATION;WP-CANON-DB-MULTI;WP-CANON-DB-MULTI-VENDOR;WP-CANON-DB-OWNERSHIP;WP-CANON-DB-PERF;WP-CANON-DB-ROLLBACK;WP-CANON-DB-SQL,P0,Oracle/PostgreSQL/MariaDB DB3 Physical Full Lifecycle,완료,미검증,BLOCKED_EXTERNAL,미검증,2026-08-30 prior runtime SourceIdentity=90e4890d...에서 MariaDB/PostgreSQL/Oracle DB3 physical lifecycle PASS. Current Source 변경으로 exact-source DB3 Fresh Replay 전 현재 PASS 자동 승계 금지.,Docker unavailable; Oracle/PostgreSQL/MariaDB Fresh→Migration→Seed→Runtime→Recovery→Fresh Replay not executed.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Docker unavailable; Oracle/PostgreSQL/MariaDB Fresh→Migration→Seed→Runtime→Recovery→Fresh Replay not executed.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-CLI01,WP-R04.01;WP-R04.02;WP-R04.03;WP-R04.04;WP-R04.05;WP-R04.06;WP-R04.07;WP-R05.01;WP-R05.02;WP-R05.03;WP-R05.04;WP-R05.05;WP-R05.06;WP-R05.07;WP-R05.08;WP-R04.08;WP-R04.09;WP-R04.10;WP-R04.11;WP-R04.12;WP-R04.13;WP-R05.09;WP-CANON-DEVEX-DOCKER-LIFECYCLE;WP-CANON-GEN-CUSTOM-LIB,P0,Unified CLI / Generator Windows & Linux,완료,미검증,BLOCKED_EXTERNAL,미검증,CLI Java prerequisite가 PATH java와 JAVA_HOME java를 다르게 판정하던 false failure 및 Open Git child CLI Source Identity env override 결함 수정. Host Java는 exact JDK25가 아니라 Java25 release compile/run capability로 판정. Targeted CLI/Release regression PASS; Windows/Linux actual CLI + release stage 재실행 필요.,pwsh unavailable and Java25 required; Windows/Linux unified CLI+Generator actual lifecycle not fully executed.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,pwsh unavailable and Java25 required; Windows/Linux unified CLI+Generator actual lifecycle not fully executed.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
WP-BAT01,WP-R06.01;WP-R06.02;WP-R06.03;WP-R06.04;WP-R06.05;WP-R06.06;WP-R06.07;WP-R11.01;WP-R11.02;WP-R11.03;WP-R11.04;WP-R11.05;WP-R11.06;WP-R11.07;WP-R11.08;WP-R11.09;WP-R11.10;WP-CANON-BAT-AGENT;WP-CANON-BAT-CALL-ASYNC;WP-CANON-BAT-CALL-SYNC;WP-CANON-BAT-CORE;WP-CANON-BAT-EXECUTOR;WP-CANON-BAT-ITEM;WP-CANON-BAT-JOB;WP-CANON-BAT-SHARED;WP-CANON-CENTER-CLAIM;WP-CANON-CENTER-CORE;WP-CANON-CENTER-OPS;WP-CANON-CENTER-PARAM;WP-CANON-CENTER-RATE;WP-CANON-CENTER-REPROCESS;WP-CANON-CENTER-RUNNER;WP-CANON-CENTER-UNKNOWN,P0,Batch Maximum Runtime,완료,미검증,BLOCKED_EXTERNAL,미검증,Two-worker runtime에서 admin password를 cpf_app credential로 덮어쓰던 orchestration을 app/root secret 분리로 수정. Gateway/BAT failure result optional stdout/stderr를 StrictMode-safe로 수집해 원 Root Cause/failureClassification을 보존. Static regression PASS; pwsh+DB multi-process kill/takeover/fencing/UNKNOWN/reconcile physical replay 필요.,Docker/Java25 process runtime unavailable; 5-role/2-worker/kill/takeover/fencing/UNKNOWN/reconcile not executed.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,VERIFICATION_PENDING,미검증,미검증,Docker/Java25 process runtime unavailable; 5-role/2-worker/kill/takeover/fencing/UNKNOWN/reconcile not executed.,현재 Source Identity에서 Source→Consumer→호출경로→Config/DB/Generator/API/Frontend→오류·복구→Test/Runtime→Evidence→Dev/Independent Reviewer/QA가 모두 충족되고 mandatory 미실행/FAIL/UNKNOWN/VERIFICATION_PENDING/BLOCKED_EXTERNAL=0일 때만 CLOSED
