record_type,record_id,related_requirement_id,development_status,verification_status,source_or_evidence_paths,notes
SCENARIO,QA32-S181,SRC-RESOURCE-001,완료,완료,cpf-docs/evidence/current/scenarios/QA32-S181.json;cpf-core/src/main/java/com/cpf/core/api/archive/**;cpf-core/src/main/java/com/cpf/core/api/attachment/**;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 실행 완료
SCENARIO,QA32-S182,SEC-BOOTSTRAP-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S182.json;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-biz-admin/src/main/java/com/cpf/bizadmin/auth/service/BzaBootstrapRunner.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V85__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S183,SEC-BOOTSTRAP-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S183.json;cpf-biz-admin/src/main/java/com/cpf/bizadmin/auth/service/BzaBootstrapRunner.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V85__*.sql",실제 Runtime 실행 필요
SCENARIO,QA32-S184,SEC-BOOTSTRAP-001,완료,완료,"cpf-docs/evidence/current/scenarios/QA32-S184.json;cpf-biz-admin/src/main/java/com/cpf/bizadmin/auth/service/BzaBootstrapRunner.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V85__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 실행 완료
SCENARIO,QA32-S185,SEC-BOOTSTRAP-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S185.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-starters/resilience/**;cpf-biz-admin/src/main/java/com/cpf/bizadmin/auth/service/BzaBootstrapRunner.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V85__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S186,OPS-DEPLOY-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S186.json;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S187,OPS-DEPLOY-001,완료,미검증,cpf-docs/evidence/current/scenarios/QA32-S187.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**,실제 Runtime 실행 필요
SCENARIO,QA32-S188,OPS-DEPLOY-001,완료,완료,cpf-docs/evidence/current/scenarios/QA32-S188.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 실행 완료
SCENARIO,QA32-S189,OPS-DEPLOY-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S189.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-starters/resilience/**;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S190,OPS-PROBE-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S190.json;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**",실제 Runtime 실행 필요
SCENARIO,QA32-S191,OPS-PROBE-001,완료,미검증,cpf-docs/evidence/current/scenarios/QA32-S191.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**,실제 Runtime 실행 필요
SCENARIO,QA32-S192,OPS-PROBE-001,완료,완료,cpf-docs/evidence/current/scenarios/QA32-S192.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 실행 완료
SCENARIO,QA32-S193,SEC-ARTIFACT-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S193.json;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**",실제 Runtime 실행 필요
SCENARIO,QA32-S194,SEC-ARTIFACT-001,완료,미검증,cpf-docs/evidence/current/scenarios/QA32-S194.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**,실제 Runtime 실행 필요
SCENARIO,QA32-S195,SEC-ARTIFACT-001,완료,완료,cpf-docs/evidence/current/scenarios/QA32-S195.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 실행 완료
SCENARIO,QA32-S196,SEC-ARTIFACT-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S196.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-starters/resilience/**;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S197,SEC-HTTP-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S197.json;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**",실제 Runtime 실행 필요
SCENARIO,QA32-S198,SEC-HTTP-001,완료,미검증,cpf-docs/evidence/current/scenarios/QA32-S198.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**,실제 Runtime 실행 필요
SCENARIO,QA32-S199,SEC-HTTP-001,완료,완료,cpf-docs/evidence/current/scenarios/QA32-S199.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 실행 완료
SCENARIO,QA32-S200,SEC-PARSER-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S200.json;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/scripts/verify-cpf-qa32-repository-security.py",실제 Runtime 실행 필요
SCENARIO,QA32-S201,SEC-PARSER-001,완료,미검증,cpf-docs/evidence/current/scenarios/QA32-S201.json;cpf-tools/scripts/verify-cpf-qa32-repository-security.py,실제 Runtime 실행 필요
SCENARIO,QA32-S202,SEC-PARSER-001,완료,완료,cpf-docs/evidence/current/scenarios/QA32-S202.json;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 실행 완료
SCENARIO,QA32-S203,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S203.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S204,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S204.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S205,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S205.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S206,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S206.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S207,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S207.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S208,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S208.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S209,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S209.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S210,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S210.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S211,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S211.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S212,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S212.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S213,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S213.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S214,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S214.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S215,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S215.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S216,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S216.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S217,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S217.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S218,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S218.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S219,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S219.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S220,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S220.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
SCENARIO,QA32-S221,OSS-BATCH-001,완료,미검증,"cpf-docs/evidence/current/scenarios/QA32-S221.json;cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",실제 Runtime 실행 필요
