scenario_id,requirement_id,category,topology,preconditions,steps,failure_injection,expected_result,evidence,status
QA33-SC-0376,QA33-REQ-126,SOURCE_CONTRACT,fresh clone / clean worktree,Spring Batch Primary와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: Job/Step/Repository/ExecutionContext/Restart/Partition/Remote lifecycle을 Spring Batch 표준 정본으로 사용한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0377,QA33-REQ-126,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Batch 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0378,QA33-REQ-126,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0379,QA33-REQ-127,SOURCE_CONTRACT,fresh clone / clean worktree,Control Plane와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: 승인·idempotency·fencing·UNKNOWN_RESULT·audit를 Spring Batch execution ID와 복구 가능하게 연결한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0380,QA33-REQ-127,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Batch 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0381,QA33-REQ-127,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0382,QA33-REQ-128,SOURCE_CONTRACT,fresh clone / clean worktree,Remote Batch와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: at-least-once+consumer idempotency, stable correlation, DLT, rebalance, response loss 복구를 실제 Kafka에서 증명한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0383,QA33-REQ-128,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Kafka 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0384,QA33-REQ-128,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0385,QA33-REQ-129,SOURCE_CONTRACT,fresh clone / clean worktree,db-scheduler+Spring Batch와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: Trigger claim과 Job start 사이 결과 불명 거래를 outbox/reconciliation으로 복구한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0386,QA33-REQ-129,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Scheduler 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0387,QA33-REQ-129,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0388,QA33-REQ-130,SOURCE_CONTRACT,fresh clone / clean worktree,Oracle/PostgreSQL/MariaDB와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: 동일 canonical schema 의미, migration/rollback/checksum/drift/data retention을 3DB에서 검증한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0389,QA33-REQ-130,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Database 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0390,QA33-REQ-130,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0391,QA33-REQ-131,SOURCE_CONTRACT,fresh clone / clean worktree,Control Server/Agent와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: 실제 변경 side effect만 보상하고 idempotency/fencing/unknown/approval/audit를 상태기계로 증명한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0392,QA33-REQ-131,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Deployment 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0393,QA33-REQ-131,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0394,QA33-REQ-132,SOURCE_CONTRACT,fresh clone / clean worktree,Signature/Trust/State와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: Binary와 local state 모두 tamper-evident하고 key rotation/revocation/rollback 재검증을 제공한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0395,QA33-REQ-132,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Artifact 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0396,QA33-REQ-132,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
QA33-SC-0397,QA33-REQ-133,SOURCE_CONTRACT,fresh clone / clean worktree,Archive/Attachment/File와 관련 정본을 최신 exact SHA에서 로드한다.,"Owner·Public API/SPI/Internal 경계, dependency, Bean/Route/SQL, 실제 Consumer import/call을 추적한다. 요구: 모든 생성·추출·전송 경로가 bounded streaming, canonical path, atomic publish, cleanup, cancellation을 제공한다.","marker-only, dead bean, wrong project path, stale generated artifact 또는 legacy consumer fixture",정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"inspected path list, sourceSha, command, dependency/call graph, report hash",미검증
QA33-SC-0398,QA33-REQ-133,NEGATIVE_BOUNDARY,local + product profile,정상 설정과 invalid/stale/oversize/unauthorized/conflict fixture를 준비한다.,"Resource 경계에 malformed input, wrong SHA, stale token/fence, permission denial, timeout을 적용한다.",commit/ACK/response 전후 중 관련 지점에 실패를 주입한다.,fail-closed 또는 정의된 안전 상태로 전이하고 민감정보와 원 업무 상태를 오염시키지 않는다.,"negative report, error taxonomy, audit, sanitized log hash",미검증
QA33-SC-0399,QA33-REQ-133,RUNTIME_FAILURE_RECOVERY,동일 JVM + 분리 WAS + 다중 인스턴스,Java25/DB/Kafka/Browser/Process/Artifact 실제 환경과 관측 수단을 준비한다.,"정상 실행 후 duplicate/retry, DB/Kafka/network 차단, process kill, restart/reconcile을 수행한다. 관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.",side effect·DB commit·ACK·response write 전/후 지점별 중단,중복 side effect 없이 완료/실패/UNKNOWN_RESULT가 정확하고 자동 또는 승인된 수동 복구가 가능하다.,runtime command/topology/profile/timestamps/exit/report/trace/log/metric/artifact hashes,미검증
