scenario_id,requirement_id,section,axis_id,axis,applicability,precondition,action,expected_result,required_evidence,development_status,verification_status
QA36-CAN-REL-COMPAT-AX09,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"REL-COMPAT의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX10,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"REL-COMPAT의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX11,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"REL-COMPAT의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX12,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"REL-COMPAT의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX13,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"REL-COMPAT의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX14,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"REL-COMPAT의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX15,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"REL-COMPAT의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX16,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"REL-COMPAT의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-REL-COMPAT-AX17,REL-COMPAT,Generator/EDU/API/Quality/Productization,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"REL-COMPAT의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX01,DOC-GOV,Generator/EDU/API/Quality/Productization,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","DOC-GOV의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX02,DOC-GOV,Generator/EDU/API/Quality/Productization,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"DOC-GOV의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX03,DOC-GOV,Generator/EDU/API/Quality/Productization,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"DOC-GOV의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX04,DOC-GOV,Generator/EDU/API/Quality/Productization,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"DOC-GOV의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX05,DOC-GOV,Generator/EDU/API/Quality/Productization,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"DOC-GOV의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX06,DOC-GOV,Generator/EDU/API/Quality/Productization,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"DOC-GOV의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX07,DOC-GOV,Generator/EDU/API/Quality/Productization,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"DOC-GOV의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX08,DOC-GOV,Generator/EDU/API/Quality/Productization,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"DOC-GOV의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX09,DOC-GOV,Generator/EDU/API/Quality/Productization,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"DOC-GOV의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX10,DOC-GOV,Generator/EDU/API/Quality/Productization,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"DOC-GOV의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX11,DOC-GOV,Generator/EDU/API/Quality/Productization,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"DOC-GOV의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX12,DOC-GOV,Generator/EDU/API/Quality/Productization,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"DOC-GOV의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX13,DOC-GOV,Generator/EDU/API/Quality/Productization,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"DOC-GOV의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX14,DOC-GOV,Generator/EDU/API/Quality/Productization,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"DOC-GOV의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX15,DOC-GOV,Generator/EDU/API/Quality/Productization,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"DOC-GOV의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX16,DOC-GOV,Generator/EDU/API/Quality/Productization,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"DOC-GOV의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-GOV-AX17,DOC-GOV,Generator/EDU/API/Quality/Productization,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"DOC-GOV의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-PRODUCT-AX01,DOC-PRODUCT,Generator/EDU/API/Quality/Productization,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","DOC-PRODUCT의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-PRODUCT-AX02,DOC-PRODUCT,Generator/EDU/API/Quality/Productization,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"DOC-PRODUCT의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-PRODUCT-AX03,DOC-PRODUCT,Generator/EDU/API/Quality/Productization,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"DOC-PRODUCT의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-PRODUCT-AX04,DOC-PRODUCT,Generator/EDU/API/Quality/Productization,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"DOC-PRODUCT의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-PRODUCT-AX05,DOC-PRODUCT,Generator/EDU/API/Quality/Productization,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"DOC-PRODUCT의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-DOC-PRODUCT-AX06,DOC-PRODUCT,Generator/EDU/API/Quality/Productization,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"DOC-PRODUCT의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
