scenario_id,linked_requirement_id,execution_order,scenario_type,qa_result,finding_ids,evidence_path,next_action
CPF-SC-024942,CPF-FR-014041,05-00014041,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024943,CPF-FR-014042,10-00014042,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024944,CPF-FR-014043,05-00014043,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024945,CPF-FR-014044,10-00014044,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024946,CPF-FR-014046,05-00014046,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024947,CPF-FR-014047,05-00014047,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024948,CPF-FR-014048,05-00014048,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024949,CPF-FR-014049,05-00014049,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024950,CPF-FR-014050,10-00014050,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024951,CPF-FR-014051,05-00014051,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024952,CPF-FR-014052,10-00014052,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024953,CPF-FR-014054,05-00014054,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024954,CPF-FR-014055,05-00014055,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024955,CPF-FR-014056,05-00014056,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024956,CPF-FR-014057,05-00014057,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024957,CPF-FR-014058,10-00014058,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024958,CPF-FR-014059,05-00014059,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024959,CPF-FR-014060,10-00014060,DIRECT_VERIFICATION,미통과,QA12F-EVT-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024960,CPF-FR-014062,05-00014062,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024961,CPF-FR-014063,05-00014063,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024962,CPF-FR-014064,05-00014064,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024963,CPF-FR-014065,05-00014065,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024964,CPF-FR-014066,10-00014066,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024965,CPF-FR-014067,05-00014067,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024966,CPF-FR-014068,10-00014068,DIRECT_VERIFICATION,미검증,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-024967,CPF-FR-014070,05-00014070,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024968,CPF-FR-014071,05-00014071,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024969,CPF-FR-014072,05-00014072,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024970,CPF-FR-014073,05-00014073,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024971,CPF-FR-014074,10-00014074,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024972,CPF-FR-014075,05-00014075,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024973,CPF-FR-014076,10-00014076,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024974,CPF-FR-014078,05-00014078,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024975,CPF-FR-014079,05-00014079,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024976,CPF-FR-014080,05-00014080,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024977,CPF-FR-014081,05-00014081,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024978,CPF-FR-014082,10-00014082,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024979,CPF-FR-014083,05-00014083,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024980,CPF-FR-014084,10-00014084,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024981,CPF-FR-014086,05-00014086,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024982,CPF-FR-014087,05-00014087,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024983,CPF-FR-014088,05-00014088,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024984,CPF-FR-014089,05-00014089,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024985,CPF-FR-014090,10-00014090,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024986,CPF-FR-014091,05-00014091,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024987,CPF-FR-014092,10-00014092,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024988,CPF-FR-014094,05-00014094,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024989,CPF-FR-014095,05-00014095,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024990,CPF-FR-014096,05-00014096,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024991,CPF-FR-014097,05-00014097,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024992,CPF-FR-014098,10-00014098,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024993,CPF-FR-014099,05-00014099,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024994,CPF-FR-014100,10-00014100,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024995,CPF-FR-014102,05-00014102,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024996,CPF-FR-014103,05-00014103,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024997,CPF-FR-014104,05-00014104,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024998,CPF-FR-014105,05-00014105,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-024999,CPF-FR-014106,10-00014106,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025000,CPF-FR-014107,05-00014107,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025001,CPF-FR-014108,10-00014108,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025002,CPF-FR-014110,05-00014110,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025003,CPF-FR-014111,05-00014111,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025004,CPF-FR-014112,05-00014112,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025005,CPF-FR-014113,05-00014113,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025006,CPF-FR-014114,10-00014114,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025007,CPF-FR-014115,05-00014115,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025008,CPF-FR-014116,10-00014116,DIRECT_VERIFICATION,미통과,QA12F-EVT-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-025009,CPF-FR-014118,05-00014118,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025010,CPF-FR-014119,05-00014119,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025011,CPF-FR-014120,05-00014120,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025012,CPF-FR-014121,05-00014121,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025013,CPF-FR-014122,10-00014122,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025014,CPF-FR-014123,05-00014123,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025015,CPF-FR-014124,10-00014124,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025016,CPF-FR-014126,05-00014126,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025017,CPF-FR-014127,05-00014127,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025018,CPF-FR-014128,05-00014128,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025019,CPF-FR-014129,05-00014129,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025020,CPF-FR-014130,10-00014130,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025021,CPF-FR-014131,05-00014131,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025022,CPF-FR-014132,10-00014132,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025023,CPF-FR-014134,05-00014134,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025024,CPF-FR-014135,05-00014135,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025025,CPF-FR-014136,05-00014136,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025026,CPF-FR-014137,05-00014137,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025027,CPF-FR-014138,10-00014138,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025028,CPF-FR-014139,05-00014139,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025029,CPF-FR-014140,10-00014140,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
CPF-SC-025030,CPF-FR-014142,05-00014142,DIRECT_VERIFICATION,미검증,QA12F-KAFKA-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DIRECT_VERIFICATION 목표 환경 또는 동등 fault/runtime Harness 실행
