domain,feature,requirement_start,requirement_end,requirement_count,scenario_count,public_contract,implementation_provider,actual_consumer,related_tests,runtime_or_alternative_evidence,finding_ids,qa_direct_patch,group_result,review_note
Spring Batch,Retry,CPF-FR-015085,CPF-FR-015092,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Retry의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Checkpoint,CPF-FR-015093,CPF-FR-015100,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Checkpoint의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Stop,CPF-FR-015101,CPF-FR-015108,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Stop의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Restart,CPF-FR-015109,CPF-FR-015116,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Restart의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Abandon,CPF-FR-015117,CPF-FR-015124,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Abandon의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Conditional Flow,CPF-FR-015125,CPF-FR-015132,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Conditional Flow의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Parallel Step,CPF-FR-015133,CPF-FR-015140,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Parallel Step의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Partition,CPF-FR-015141,CPF-FR-015148,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Partition의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Remote Partition,CPF-FR-015149,CPF-FR-015156,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001;QA12F-BATCH-002,아니오,미검증,Remote Partition의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Remote Chunk,CPF-FR-015157,CPF-FR-015164,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001;QA12F-BATCH-002,아니오,미검증,Remote Chunk의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Job Repository,CPF-FR-015165,CPF-FR-015172,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Job Repository의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Job Explorer,CPF-FR-015173,CPF-FR-015180,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Job Explorer의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Job Operator,CPF-FR-015181,CPF-FR-015188,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001,아니오,미검증,Job Operator의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Spring Batch,Process Kill Recovery,CPF-FR-015189,CPF-FR-015196,8,15,cpf-core api/batch and cpf-batch/contract,cpf-batch/execution-runtime CpfBatchJobFactory/Tasklet/ExecutionControl/Partitioner/RemoteChunk/RemotePartition/JDBC adapters,cpf-batch worker/control-server/Kafka remote manager-worker,execution-runtime/testkit tests source inspected,"actual Spring Batch repository DB, Kafka remote chunk/partition, process-kill/restart runtime 미검증",QA12F-BATCH-001;QA12F-BATCH-002,아니오,미검증,Process Kill Recovery의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Schedule Definition,CPF-FR-015197,CPF-FR-015204,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Schedule Definition의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Trigger Claim,CPF-FR-015205,CPF-FR-015212,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Trigger Claim의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Misfire,CPF-FR-015213,CPF-FR-015220,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Misfire의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Calendar,CPF-FR-015221,CPF-FR-015228,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Calendar의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Pause,CPF-FR-015229,CPF-FR-015236,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Pause의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Resume,CPF-FR-015237,CPF-FR-015244,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Resume의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Scheduler Leader / Lease,CPF-FR-015245,CPF-FR-015252,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Scheduler Leader / Lease의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Duplicate Fire Prevention,CPF-FR-015253,CPF-FR-015260,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001,아니오,미검증,Agent / Worker / Duplicate Fire Prevention의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Scheduler,Agent / Worker / Agent Registration,CPF-FR-015261,CPF-FR-015268,8,15,cpf-batch contract/runtime policies,cpf-batch/scheduler SchedulerCoordinator/DispatchService/DbSchedulerPrimaryConfiguration/JdbcSchedulerLeaderRepository; host-agent AgentController/Ledger,"scheduler, worker, host-agent",scheduler/host-agent tests source inspected,"actual multi-instance lease contention, misfire/calendar/pause/resume, duplicate-fire prevention and heartbeat expiry runtime 미검증",QA12F-SCHED-001;QA12F-AGENT-001,아니오,미검증,Agent / Worker / Agent Registration의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
