execution_order,requirement_id,work_package_id,requirement_group,feature,function_type,qa_status,owner_module,owner_package,actual_consumer,qa_reason,required_action,evidence,baseline_sha
10-00004691,CPF-FR-004691,P10-BATCH-BAT-CORE,BATCH,Unit Test,UNIT_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-CORE의 Test Source와 대상 호출 경로는 확인했으나 current exact SHA에서 Test runner를 실행하지 못해 assertion 결과는 미검증이다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004692,CPF-FR-004692,P10-BATCH-BAT-CORE,BATCH,Contract Test,CONTRACT_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-CORE의 Test Source와 대상 호출 경로는 확인했으나 current exact SHA에서 Test runner를 실행하지 못해 assertion 결과는 미검증이다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004693,CPF-FR-004693,P10-BATCH-BAT-CORE,BATCH,Integration Test,INTEGRATION_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-CORE의 Source·Consumer inventory는 확인했으나 current exact SHA Integration/Runtime/Fault 실행 및 Evidence hash가 없다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004694,CPF-FR-004694,P10-BATCH-BAT-CORE,BATCH,Runtime Test,RUNTIME_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-CORE의 Source·Consumer inventory는 확인했으나 current exact SHA Integration/Runtime/Fault 실행 및 Evidence hash가 없다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004695,CPF-FR-004695,P10-BATCH-BAT-CORE,BATCH,Fault Test,FAULT_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-CORE의 Source·Consumer inventory는 확인했으나 current exact SHA Integration/Runtime/Fault 실행 및 Evidence hash가 없다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004696,CPF-FR-004696,P10-BATCH-BAT-CORE,BATCH,Evidence,EVIDENCE,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-CORE의 Source·Consumer inventory는 확인했으나 current exact SHA Integration/Runtime/Fault 실행 및 Evidence hash가 없다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004752,CPF-FR-004752,P10-BATCH-BAT-JOB,BATCH,Unit Test,UNIT_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-JOB의 Test Source와 대상 호출 경로는 확인했으나 current exact SHA에서 Test runner를 실행하지 못해 assertion 결과는 미검증이다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004753,CPF-FR-004753,P10-BATCH-BAT-JOB,BATCH,Contract Test,CONTRACT_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-JOB의 Test Source와 대상 호출 경로는 확인했으나 current exact SHA에서 Test runner를 실행하지 못해 assertion 결과는 미검증이다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004754,CPF-FR-004754,P10-BATCH-BAT-JOB,BATCH,Integration Test,INTEGRATION_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-JOB의 Source·Consumer inventory는 확인했으나 current exact SHA Integration/Runtime/Fault 실행 및 Evidence hash가 없다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004755,CPF-FR-004755,P10-BATCH-BAT-JOB,BATCH,Runtime Test,RUNTIME_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-JOB의 Source·Consumer inventory는 확인했으나 current exact SHA Integration/Runtime/Fault 실행 및 Evidence hash가 없다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
10-00004756,CPF-FR-004756,P10-BATCH-BAT-JOB,BATCH,Fault Test,FAULT_TEST,미검증,cpf-batch,com.cpf.batch,Job·Scheduler·Worker·ADM,P10-BATCH-BAT-JOB의 Source·Consumer inventory는 확인했으나 current exact SHA Integration/Runtime/Fault 실행 및 Evidence hash가 없다.,Java25/DB/Broker/Browser exact-SHA Test 실행,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatControlHeaders.java;cpf-batch/contract/src/main/java/com/cpf/batch/spi/BatchExecutionLedgerPort.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchControlState.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatInternalOperationsController.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobPacksPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/api.ts;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/internal/PinnedArtifactHttpTransport.java;cpf-admin/frontend/src/features/batch-job-packs/BatchJobGovernancePanel.vue;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchUnknownResultException.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/compat/BatchOperationsCompatibilityService.java;cpf-admin/frontend/src/features/batch-recovery/BatchRecoveryPage.vue;cpf-admin/frontend/src/features/batch-scheduler/BatchSchedulerPage.vue;cpf-admin/frontend/src/features/batch-worker-pools/BatchWorkerPoolsPage.vue;cpf-admin/frontend/src/features/batch-runtime-control/BatchOperationsWorkbench.vue;cpf-admin/frontend/src/features/batch-audit/BatchAuditEvidencePage.vue;cpf-admin/frontend/src/features/batch-instances/BatchInstancesPage.vue;cpf-batch/control-server/src/test/java/com/cpf/batch/control/RuntimeCommandExecutorFailureClassificationTest.java,f97655c1299936a1101bc3ec10239265ec3b502e
