work_item_id,canonical_requirement_id,applicable_gates,required_standards
CPF-WP-SAMPLE-EDU-01-REFERENCE_RUNTIME,SAMPLE-EDU,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-SAMPLE-EDU-02-FAILURE_PARITY,SAMPLE-EDU,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-SAMPLE-EDU-03-REGENERATION_EVIDENCE,SAMPLE-EDU,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-09-SECURITY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-API-CONTRACT-01-CONTRACT_OWNERSHIP,API-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-API-CONTRACT-02-IMPLEMENTATION_CONSUMER,API-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-API-CONTRACT-03-VERIFICATION_EVIDENCE,API-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-API-CONTRACT-04-FAILURE_RECOVERY,API-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-API-CONTRACT-05-OPERATIONS_SECURITY,API-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-API-CONTRACT-06-GENERATION_COMPATIBILITY,API-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-API-PAGING-01-CONTRACT_OWNERSHIP,API-PAGING,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-PAGING-02-IMPLEMENTATION_CONSUMER,API-PAGING,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-PAGING-03-VERIFICATION_EVIDENCE,API-PAGING,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-ASYNC-01-CONTRACT_OWNERSHIP,API-ASYNC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-ASYNC-02-IMPLEMENTATION_CONSUMER,API-ASYNC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-ASYNC-03-VERIFICATION_EVIDENCE,API-ASYNC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-ASYNC-04-FAILURE_RECOVERY,API-ASYNC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-ASYNC-05-OPERATIONS_SECURITY,API-ASYNC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CISA-SBD;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-API-FILE-01-CONTRACT_OWNERSHIP,API-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-FILE-02-IMPLEMENTATION_CONSUMER,API-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-FILE-03-VERIFICATION_EVIDENCE,API-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-FILE-04-FAILURE_RECOVERY,API-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-API-FILE-05-OPERATIONS_SECURITY,API-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-OWASP-ASVS;STD-RFC9457
CPF-WP-RULE-ARCH-01-GATE_ENGINE,RULE-ARCH,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,RULE-ARCH,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-RULE-ARCH-03-INTEGRATION_ENFORCEMENT,RULE-ARCH,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-RULE-SEC-01-GATE_ENGINE,RULE-SEC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA;STD-TRACE
CPF-WP-RULE-SEC-02-NEGATIVE_FIXTURES,RULE-SEC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA;STD-TRACE
CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,RULE-SEC,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-CYCLONEDX;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA;STD-TRACE
CPF-WP-RULE-QUALITY-01-GATE_ENGINE,RULE-QUALITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-RULE-QUALITY-02-NEGATIVE_FIXTURES,RULE-QUALITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-RULE-QUALITY-03-INTEGRATION_ENFORCEMENT,RULE-QUALITY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-TEST-UNIT-01-GATE_ENGINE,TEST-UNIT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-TEST-UNIT-02-NEGATIVE_FIXTURES,TEST-UNIT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-TEST-UNIT-03-INTEGRATION_ENFORCEMENT,TEST-UNIT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-TEST-CONTRACT-01-GATE_ENGINE,TEST-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-TEST-CONTRACT-02-NEGATIVE_FIXTURES,TEST-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-TEST-CONTRACT-03-INTEGRATION_ENFORCEMENT,TEST-CONTRACT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-14-FRONTEND;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-CYCLONEDX;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457;STD-SCRUM;STD-SLSA;STD-WCAG
CPF-WP-TEST-RUNTIME-01-GATE_ENGINE,TEST-RUNTIME,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-TEST-RUNTIME-02-NEGATIVE_FIXTURES,TEST-RUNTIME,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-TEST-RUNTIME-03-INTEGRATION_ENFORCEMENT,TEST-RUNTIME,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-TEST-BROWSER-01-GATE_ENGINE,TEST-BROWSER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS;STD-WCAG
CPF-WP-TEST-BROWSER-02-NEGATIVE_FIXTURES,TEST-BROWSER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS;STD-WCAG
CPF-WP-TEST-BROWSER-03-INTEGRATION_ENFORCEMENT,TEST-BROWSER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-14-FRONTEND;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS;STD-WCAG
CPF-WP-TEST-BROKER-01-GATE_ENGINE,TEST-BROKER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-TEST-BROKER-02-NEGATIVE_FIXTURES,TEST-BROKER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-TEST-BROKER-03-INTEGRATION_ENFORCEMENT,TEST-BROKER,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-TEST-FAULT-01-GATE_ENGINE,TEST-FAULT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-TEST-FAULT-02-NEGATIVE_FIXTURES,TEST-FAULT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-TEST-FAULT-03-INTEGRATION_ENFORCEMENT,TEST-FAULT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-TEST-EVIDENCE-01-GATE_ENGINE,TEST-EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-TEST-EVIDENCE-02-NEGATIVE_FIXTURES,TEST-EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-TEST-EVIDENCE-03-INTEGRATION_ENFORCEMENT,TEST-EVIDENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-NIST-SSDF;STD-SCRUM;STD-SLSA
CPF-WP-REL-BUILD-01-CONTRACT_OWNERSHIP,REL-BUILD,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SCRUM;STD-SLSA;STD-SPRING
CPF-WP-REL-BUILD-02-IMPLEMENTATION_CONSUMER,REL-BUILD,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SCRUM;STD-SLSA;STD-SPRING
CPF-WP-REL-BUILD-03-VERIFICATION_EVIDENCE,REL-BUILD,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SCRUM;STD-SLSA;STD-SPRING
CPF-WP-REL-BUILD-04-FAILURE_RECOVERY,REL-BUILD,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SCRUM;STD-SLSA;STD-SPRING
CPF-WP-REL-BUILD-05-GENERATION_COMPATIBILITY,REL-BUILD,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SCRUM;STD-SLSA;STD-SPRING
CPF-WP-REL-DEPLOY-01-CONTRACT_OWNERSHIP,REL-DEPLOY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-SPRING;STD-TRACE
CPF-WP-REL-DEPLOY-02-IMPLEMENTATION_CONSUMER,REL-DEPLOY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-SPRING;STD-TRACE
CPF-WP-REL-DEPLOY-03-VERIFICATION_EVIDENCE,REL-DEPLOY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-SPRING;STD-TRACE
CPF-WP-REL-DEPLOY-04-FAILURE_RECOVERY,REL-DEPLOY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-SPRING;STD-TRACE
CPF-WP-REL-DEPLOY-05-OPERATIONS_SECURITY,REL-DEPLOY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-SCRUM;STD-SLSA;STD-SPRING;STD-TRACE
CPF-WP-REL-DEPLOY-06-GENERATION_COMPATIBILITY,REL-DEPLOY,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-17-SUPPLY-CHAIN;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CYCLONEDX;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-OTEL;STD-SCRUM;STD-SLSA;STD-SPRING;STD-TRACE
