id,requirement_id,root_cause,priority,source_identity,scope,codex_status,source_changed,test_or_verifier,runtime,evidence,blocked_external,rerun_condition,final_note
CX-F-219,BATCH-RUNTIME,DATABASE_BACKED_BATCH_EXECUTABLES_OMIT_SUPPORTED_DB3_JDBC_RUNTIME_DRIVERS,P0,0f88208e68553a8d2800c3b43a880d4477394fe9688631417c85595200b54e55,"Control-plane scheduler Worker and center-cut executable artifacts contain managed MariaDB PostgreSQL and Oracle runtime drivers",VERIFICATION_PENDING,true,"Four-owner contract passes 4/4 Worker bootJar succeeds and exact executable contains one managed driver library for each DB3 vendor; actual runtime remains","Java 25; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F219-BATCH-EXECUTABLE-DB3-JDBC-DRIVER-GAP.json; cpf-docs/work/evidence/codex/current/CX-05-F219-BATCH-EXECUTABLE-DB3-JDBC-DRIVER-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F218-F219-BATCH-EXECUTABLE-DIAGNOSTIC-AND-DRIVER-VERIFICATION.json",false,"Replay actual least-privilege two-worker MariaDB runtime then build/test the other three executable owners","Do not inject driver into smoke classpath support one vendor only or claim from compile/test"
CX-F-220,BATCH-RUNTIME,WORKER_APPLICATION_YAML_EMPTY_MAP_PROJECTS_AS_STRING_AND_BREAKS_SPRING_BOOT_4_BINDING,P0,dc306ce8b0e7120f526fcae2c4973c9888cdfe858c7d9154f1376cc1a452dafb,"Packaged Worker starts with safe empty operation maps and supports external dotted alias/script configuration without redundant YAML scalars",CLOSED,true,"Exact contract passes 5/5 rebuilt Worker advances through the repaired binding phase in physical replay and next independent Bean-Provider failure is recorded; cleanup/leaks pass 0/0","Java 25; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F220-WORKER-EMPTY-MAP-YAML-BINDING-FAILURE.json; cpf-docs/work/evidence/codex/current/CX-05-F220-WORKER-EMPTY-MAP-YAML-BINDING-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F221-BATCH-EXECUTABLE-VENDOR-SQL-PROVIDER-GAP.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F220-TWO-WORKER-RUNTIME-RERUN5/**",false,"Reopen if packaged default binding or fail-closed empty catalogs regress","No permissive aliases binding suppression operation disablement or false-green context"
CX-F-221,BATCH-RUNTIME,DATABASE_BACKED_BATCH_EXECUTABLES_CONSUME_VENDOR_SQL_PROVIDER_WITHOUT_OFFICIAL_JDBC_STARTER,P0,7a2ca437092923591818cab1e6ff66dcad9a1e702105609a2992312bafc2cf54,"Every DB-backed Batch executable includes the official JDBC Starter that auto-configures the canonical vendor SQL catalog Provider",SOURCE_FIXED,true,"Each of the four actual executable owners includes exactly one implementation dependency on the official starters:data:jdbc Provider owner","Java 25; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F221-BATCH-EXECUTABLE-VENDOR-SQL-PROVIDER-GAP.json; cpf-docs/work/evidence/codex/current/CX-05-F221-BATCH-EXECUTABLE-VENDOR-SQL-PROVIDER-FIX.json",false,"Run exact contract rebuild Worker and physical replay then compile/test the other three executables","Do not add no-op Provider optional injection mock Bean or duplicate implementation"
CX-F-222,BATCH-RUNTIME,TWO_WORKER_SMOKE_OMITS_CANONICAL_VENDOR_SQL_PACK_SELECTION_INPUTS,P0,ce1a465164373c82f8627f4d940238e105ba278a62255b978f09de0588bcbb12,"Standalone physical Worker smoke validates and injects the canonical persistence Provider DB vendor and external Vendor Pack root",CLOSED,true,"Physical replay creates the official Vendor Pack Provider and advances through the former condition failure to independent Broker Bean creation; cleanup/leaks pass 0/0","Java 25; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F222-TWO-WORKER-VENDOR-PACK-CONTRACT-OMISSION.json; cpf-docs/work/evidence/codex/current/CX-05-F222-TWO-WORKER-VENDOR-PACK-CONTRACT-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F223-BROKER-JDBC-FENCING-CAPABILITY-OMISSION.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F222-TWO-WORKER-RUNTIME-RERUN7/**",false,"Reopen if pack validation injection Provider creation or Vendor matching regresses","No embedded SQL fallback Provider validation bypass or private copy"
CX-F-223,MESSAGING-RUNTIME,JDBC_BROKER_RELIABILITY_ADAPTER_IMPLEMENTS_FENCED_MUTATIONS_BUT_ADVERTISES_DEFAULT_FALSE_CAPABILITIES,P0,c5bb3b9b6ed38e837773d21f12ab42211ce2f7036769f249980dc8c4acb89932,"Production JDBC Broker adapter advertises fenced UNKNOWN and publish capability only while enforcing worker-owned mutations and rejecting legacy overloads",CLOSED,true,"Complete Reliability passes 49/49 Worker rebuild passes and physical replay constructs fenced Broker Beans before independent Common AOP failure; cleanup/leaks pass 0/0","Java 25; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F223-BROKER-JDBC-FENCING-CAPABILITY-OMISSION.json; cpf-docs/work/evidence/codex/current/CX-05-F223-BROKER-JDBC-FENCING-CAPABILITY-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F223-BROKER-JDBC-FENCING-TARGETED-VERIFICATION.json; cpf-docs/work/evidence/codex/current/CX-05-F224-COMMON-FINAL-REPOSITORY-AOP-FAILURE.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F223-TWO-WORKER-RUNTIME-RERUN8/**",false,"Reopen if capability guards adapter fencing tests or actual Bean creation regress","No guard relaxation secure-default change or unfenced fallback"
CX-F-224,COMMON-RUNTIME,FINAL_COMMON_JDBC_REPOSITORY_CANNOT_RECEIVE_CLASS_BASED_SPRING_PERSISTENCE_ADVICE,P0,8776ca69ef25c5ef9e56d82543f74c43fc898151e6f12a1e2ac45e111df8cd72,"Mandatory Common error-catalog Repository is proxyable under canonical class-based AOP and retains real JDBC persistence exception translation",VERIFICATION_PENDING,true,"Complete Common suite passes 34/34 across 18 suites and dependent Worker executable rebuild succeeds; physical proxy creation remains","Java 25; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F224-COMMON-FINAL-REPOSITORY-AOP-FAILURE.json; cpf-docs/work/evidence/codex/current/CX-05-F224-COMMON-REPOSITORY-AOP-PROXYABILITY-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F224-COMMON-PROXYABILITY-TARGETED-VERIFICATION.json",false,"Replay physical runtime to prove actual class-based proxy and broader Common behavior","Do not disable Common AOP repository advice exception translation or use no-op implementation"
CX-F-225,COMMON-RUNTIME,COMMON_RUNTIME_CONSUMER_INJECTS_UNQUALIFIED_CLOCK_IN_MULTI_STARTER_APPLICATION,P0,50de285dc7e8be457db4d88cb4e0173bbdf747bd68c976c0e86b27bc936c5247,"Common-owned runtime consumers use a stable overrideable Common Clock without ambiguity or global Primary coupling",VERIFICATION_PENDING,true,"Java 25 Common suites pass 42/42 across 22 suites with zero skipped tests and Worker bootJar rebuild succeeds; physical runtime remains","Java 25.0.3; Gradle 9.1.0; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F225-COMMON-CLOCK-BEAN-AMBIGUITY.json; cpf-docs/work/evidence/codex/current/CX-05-F225-COMMON-CLOCK-BEAN-AMBIGUITY-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F225-COMMON-CLOCK-TARGETED-VERIFICATION.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-TWO-WORKER-RUNTIME-RERUN9/**",false,"Replay actual packaged two-worker runtime","Do not mark a Clock globally Primary remove other starter clocks disable Common or rely on parameter-name inference"
CX-F-226,COMMON-RUNTIME,COMMON_CLASS_BASED_AOP_CANDIDATES_ARE_FINAL_AND_CANNOT_BE_PROXIED,P0,ec40f2cf10e4731781db78d1ecf32f43fd9607265c4e876028042b14d01bdba0,"All Common Transactional services and Repository advice candidates are proxyable under canonical class-based AOP",VERIFICATION_PENDING,true,"Java 25 complete Common suites pass 44/44 across 23 suites with zero skips and Worker bootJar rebuild succeeds; physical proxy creation remains","Java 25.0.3; Gradle 9.1.0; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F226-COMMON-FINAL-AOP-SERVICE-FAILURE.json; cpf-docs/work/evidence/codex/current/CX-05-F226-COMMON-AOP-CANDIDATE-PROXYABILITY-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F226-COMMON-AOP-TARGETED-VERIFICATION.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-TWO-WORKER-RUNTIME-RERUN10/**",false,"Replay actual packaged two-worker runtime","Do not disable transactions Repository advice or class-based AOP and do not change interfaces to hide the defect"
CX-F-227,STARTER-RUNTIME,GENERIC_CLOCK_OBJECT_PROVIDER_USES_STRICT_GET_IF_AVAILABLE_IN_MULTI_OWNER_RUNTIME,P0,8e1173c6e7b782a9dbfc4d5b1ff421e53b388e31b6deed2cd02ee64fd93b54d3,"Every generic optional Clock consumer tolerates multiple legitimate owner-scoped Clocks through the canonical unique-or-UTC contract",VERIFICATION_PENDING,true,"Zero-unsafe-consumer verifier passes; Java 25 affected suites pass 65/65 across 25 suites with zero skips and Worker rebuild succeeds; physical replay remains","Java 25.0.3; Gradle 9.1.0; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F227-GENERIC-CLOCK-OBJECT-PROVIDER-AMBIGUITY.json; cpf-docs/work/evidence/codex/current/CX-05-F227-GENERIC-CLOCK-UNIQUE-FALLBACK-FIX.json; cpf-docs/work/evidence/codex/current/CX-05-F227-GENERIC-CLOCK-TARGETED-VERIFICATION.json; cpf-docs/work/evidence/codex/current/CX-05-F206-F208-F211-F216-F217-F219-F221-F224-F225-F226-TWO-WORKER-RUNTIME-RERUN11/**",false,"Replay actual packaged multi-Clock two-worker runtime","Do not mark any owner Clock globally Primary remove legitimate Clocks or disable affected capabilities"
CX-F-228,DATABASE-SEED,CANONICAL_FRESH_PRODUCT_SEED_OMITS_MANDATORY_OPERATION_SYSTEM_REGISTRY_BASELINE,P0,ebce1a3b80f9b7d13eb62ae796335e925f4a8dd94091f053aaa88cb14be58e23,"Fresh DB3 Product seed provides the official system registry baseline required by fail-closed Operation Policy startup",VERIFICATION_PENDING,false,"Canonical seed-model v47 owns the exact baseline; DB3 source/bundle/current-pack regeneration and checks PASS; seed contract/semantic/dialect regression 24/24 PASS","Java 25.0.3; MariaDB 12.3.2; PostgreSQL 18.4; Oracle 26ai installed; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F228-FRESH-SEED-MISSING-OPERATION-SYSTEM-REGISTRY.json; cpf-tools/db/canonical/seed-model.json; cpf-tools/db/generated/current/**",false,"Replay physical Fresh two-worker runtime and close only after actual startup and registry query","Do not inject ad-hoc smoke SQL weaken Operation Policy copy historical Source or edit generated vendor SQL directly"
CX-F-229,BATCH-RUNTIME,KAFKA_REMOTE_CONFIGURATION_PROPERTIES_CANNOT_CONSTRUCT_AT_RUNTIME,P0,5280c2566536c5684d0493095540decb32164fb844fa3f70020fcdaa7e5fc47f,"Immutable Batch Kafka configuration properties bind through supported constructor registration and Worker starts with default/local configuration",VERIFICATION_PENDING,false,"Repository overloaded-record guard 1/1 Batch binding context 1/1 and Messaging Kafka 12/12 PASS; Worker bootJar rebuilt at 85258778 bytes","Java 25.0.3; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F229-BATCH-KAFKA-CONFIGURATION-PROPERTIES-BINDING.json; cpf-batch/runtime/build/test-results/test/**; cpf-starters/messaging/kafka/build/test-results/test/**",false,"Replay physical Fresh runtime and close only after both Workers register and execute","Do not add fake default values in smoke bypass remote configuration or disable the real auto-configuration"
CX-F-230,BATCH-RUNTIME,KAFKA_TRANSPORT_MISSING_BOOT_INFRASTRUCTURE_AUTOCONFIGURATION,P0,a8d43f5b3ef460bfd959db1c158d20a3c0447532a0d5b473b74e1c3f9f8f1766,"Every Batch executable that enables Kafka transport packages the supported Spring Boot Kafka infrastructure and creates ConsumerFactory/KafkaTemplate beans",VERIFICATION_PENDING,false,"Dependency guard and Batch binding context PASS; rebuilt 85338955-byte Worker bootJar physically contains spring-boot-kafka 4.1.0 spring-kafka 4.1.0 and kafka-clients 4.2.1","Java 25.0.3; Spring Boot 4.1.0; Spring Kafka 4.1.0; Kafka client 4.2.1; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F230-BATCH-KAFKA-INFRASTRUCTURE-AUTOCONFIGURATION.json; cpf-batch/worker/build/libs/cpf-batch-worker-1.0.0-SNAPSHOT.jar",false,"Replay physical Fresh runtime and close only after actual ConsumerFactory creation and two-Worker execution","Do not disable Kafka transport inject a fake ConsumerFactory or configure smoke-only beans"
CX-F-231,BATCH-RUNTIME,FINAL_BATCH_ADAPTER_CANNOT_USE_ACTIVE_CLASS_BASED_AOP,P0,a49918c5e29279a0fc93b3ffa39c6042f12fe937fe5064c491002e4121c928b5,"Every advised Batch runtime bean is compatible with the canonical class-based AOP policy and actual executable startup",VERIFICATION_PENDING,false,"Batch AOP contract and binding context 2/2 PASS with zero failures/skips; Worker executable rebuilt successfully","Java 25.0.3; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F231-BATCH-CLASS-BASED-AOP-FINAL-TYPE.json; cpf-batch/runtime/build/test-results/test/**; cpf-batch/worker/build/libs/**",false,"Replay physical Fresh runtime and close only after actual advised bean creation and execution","Do not switch global AOP mode remove transactions or exclude the real bean"
CX-F-232,SPRING-AOP,REPOSITORY_WIDE_FINAL_ADVISED_BEAN_CONTRACT_MISSING,P0,b3e5483902c9456ac51df6c3bf2f70a6b5197a0131858ef9bdb6dbf6d1092fbe,"No production bean that requires canonical class-based advice is final across the entire repository",VERIFICATION_PENDING,false,"Global guard PASS; affected Common Gateway JTA SFTP 20/20 Notification 10/10 and compile/build owner set PASS; Worker bootJar rebuilt","Java 25.0.3; Spring Boot 4.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F232-REPOSITORY-WIDE-CLASS-BASED-AOP-FINAL-TYPES.json; affected module test results; cpf-batch/worker/build/libs/**",false,"Replay physical Fresh Worker context and two-Worker runtime","Do not switch proxy strategy weaken advice or continue one-failure-at-a-time owner-only fixes"
CX-F-233,FILE-SFTP,ENGINE_TEST_OMITS_REQUIRED_CHECKSUM_AND_SIZE,P1,b3e5483902c9456ac51df6c3bf2f70a6b5197a0131858ef9bdb6dbf6d1092fbe,"SFTP engine regressions use a physically correct request that satisfies the strict checksum-required runtime policy",CLOSED,true,"Complete SFTP suite PASS 20/20 with zero failures/errors/skips after supplying physical SHA-256 and size; production policy unchanged","Java 25.0.3; JUnit 5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F233-SFTP-ENGINE-TEST-CHECKSUM-CONTRACT.json; cpf-starters/file/sftp/build/test-results/test/**",false,"Closed","Do not weaken checksumRequired bypass engine validation or hard-code a fake checksum"
CX-F-234,NOTIFICATION,WORKER_UNKNOWN_RESULT_IGNORES_INJECTED_CLOCK,P1,b3e5483902c9456ac51df6c3bf2f70a6b5197a0131858ef9bdb6dbf6d1092fbe,"Worker-created UNKNOWN_RESULT timestamps use the runtime-owned Clock and remain exactly reproducible",CLOSED,true,"Complete Notification Dispatch suite PASS 10/10; exact timestamps use the injected Worker processing instant","Java 25.0.3; Spring Boot 4.1.0; JUnit 5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F234-NOTIFICATION-DETERMINISTIC-RESULT-TIME.json; cpf-starters/notification/dispatch/build/test-results/test/**",false,"Closed","Do not weaken Mockito checks remove processedAt or use the system wall clock inside Worker-owned outcomes"
CX-F-235,NOTIFICATION,JDBC_TEST_HARNESS_MISSES_NO_ARGUMENT_OVERLOAD_AND_FIXED_TIME,P1,b3e5483902c9456ac51df6c3bf2f70a6b5197a0131858ef9bdb6dbf6d1092fbe,"Notification JDBC focused regressions exercise exact production overloads under a valid deterministic CPF context",CLOSED,true,"Complete Notification Dispatch suite PASS 10/10; exact no-argument JDBC overload and valid fixed CPF context exercised","Java 25.0.3; Spring JDBC 7.0.2; JUnit 5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F235-NOTIFICATION-TEST-RUNTIME-CONTRACT.json; cpf-starters/notification/dispatch/build/test-results/test/**",false,"Closed","Do not relax context validation add a production fallback or bypass SQL assertions"
CX-F-236,MESSAGING,DUAL_BROKER_CONSUMER_RUNTIME_POLICY_BEANS,P0,a246d0a2bacc125d76993fffccdf85aeaa81f718303898a75a54f600cf721601,"Reliability and runtime-control auto-configurations compose with exactly one shared CpfBrokerConsumerRuntimePolicy and one Worker",VERIFICATION_PENDING,false,"Complete Messaging reliability suite PASS 51/51 with zero failures/errors/skips including both composed contexts; Worker bootJar rebuilt","Java 25.0.3; Spring Boot 4.1.0; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F236-MESSAGING-RUNTIME-POLICY-SINGLE-OWNER.json; cpf-starters/messaging/reliability/jdbc/build/test-results/test/**; cpf-batch/worker/build/libs/**",false,"Replay Fresh two-Worker runtime and close only after actual shared policy and Worker startup","Do not mark a duplicate Primary qualify separate policies disable reliability or inject a smoke-only override"
CX-F-237,BATCH-RUNTIME,KAFKA_NAMED_PROVIDER_AUTOCONFIGURATION_NOT_DISCOVERED,P0,780cf7e334be0f6923fe3073f0eb544935e16176086585ad42d0c4e174107f17,"Every Batch executable declaring Kafka transport packages the CPF Kafka Starter and exposes exactly one explicit default named Provider",SOURCE_FIXED,false,"Kafka Starter publishes its named binding auto-configuration; all four Kafka Batch executables package it and explicitly select Kafka as default with environment override","Java 25.0.3; Spring Boot 4.1.0; Kafka 4.3.1; MariaDB 12.3.2; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F237-BATCH-KAFKA-NAMED-PROVIDER-DISCOVERY.json; cpf-tools/verification/tests/test_batch_kafka_named_provider_contract.py",false,"Run static contract Kafka suite all four executable tests/builds and Fresh two-Worker replay","Do not inject a smoke-only provider disable reliability allow an empty router or guess an implicit default"
CX-F-238,BATCH-TEST,EXECUTABLES_USE_MOCKITO_WITHOUT_OWNER_DEPENDENCY,P1,0f2c6beb2caa577664464297ca8234a7e18eb74d937733f300e8d26d422cb936,"Each Batch executable test source set declares every directly consumed test library and compiles independently",CLOSED,true,"Control Plane 68/68 Scheduler 13/13 and Center Cut 23/23 PASS with zero failures errors or skips; all three bootJars rebuilt after independent owner test compilation","Java 25.0.3; Gradle 9.1.0; JUnit 5; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F238-BATCH-EXECUTABLE-MOCKITO-TEST-DEPENDENCY.json; cpf-batch/control-plane/build/test-results/test/**; cpf-batch/scheduler/build/test-results/test/**; cpf-batch/center-cut/build/test-results/test/**",false,"Closed","Do not skip tests leak testkit implementation dependencies or weaken production behavior"
CX-F-239,BATCH-TEST,CONTROL_PLANE_JDBC_UPDATE_MATCHER_AMBIGUOUS,P1,0f2c6beb2caa577664464297ca8234a7e18eb74d937733f300e8d26d422cb936,"Control Plane negative-path tests compile against and verify the exact production JdbcTemplate Object[] update overload",CLOSED,true,"Complete Control Plane suite PASS 68/68 with zero failures errors or skips; bootJar rebuilt successfully","Java 25.0.3; Spring JDBC 7.0.2; Mockito; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F239-CONTROL-PLANE-JDBC-OVERLOAD-TEST-CONTRACT.json; cpf-batch/control-plane/build/test-results/test/**",false,"Closed","Do not delete negative assertions suppress compilation or alter production JDBC behavior"
CX-F-240,BATCH-TEST,CONTROL_PLANE_SUCCESS_FIXTURE_OMITS_MANDATORY_AUDIT_PERSISTENCE,P1,0f2c6beb2caa577664464297ca8234a7e18eb74d937733f300e8d26d422cb936,"Center Cut reconcile success regression proves both state transitions and the mandatory one-row audit persistence",CLOSED,true,"Complete Control Plane suite PASS 68/68; both one-row success and zero-row fail-closed audit cases execute","Java 25.0.3; Spring JDBC 7.0.2; Mockito; Windows x64","cpf-docs/work/evidence/codex/current/CX-05-F240-CENTER-CUT-AUDIT-SUCCESS-FIXTURE.json; cpf-batch/control-plane/build/test-results/test/**",false,"Closed","Do not weaken the fail-closed production audit check or accept zero affected rows"
