exact_id,requirement,work_package,development_result,source_static_verification,live_runtime_status,developer_status,evidence,review_note
EVENT-SCHEMA,"Kafka/RabbitMQ/JMS/IBM MQ의 Broker 선택과 독립적인 Event Contract Governance를 제공한다. JSON Schema/Avro/Protobuf version, backward/forward compatibility, breaking-change gate, producer/consumer validation, generated model, schema id/content type와 provider-neutral registry boundary를 제공한다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
API-GRAPHQL,"REST/OpenAPI를 기본 API로 유지하면서 Browser/Mobile BFF와 복합 Domain Query를 위한 Optional GraphQL을 제공한다. Resolver는 Service/Application Layer를 재사용하고 Query/Mutation, 필요 시 Subscription, CPF Error/Paging/Cursor/Sort/Search, authN/authZ/field auth/tenant/transactionId/audit/trace, depth/complexity/size/rate-limit, N+1/DataLoader, introspection/GraphiQL prod policy와 Native Spring GraphQL escape를 제공한다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
API-REALTIME,"Batch progress, Transaction Timeline, Runtime/Health State와 long-running operation을 위해 Server→Browser 단방향은 SSE를 우선하고 실제 양방향 요구에만 WebSocket을 사용한다. authN/authZ, reconnect/heartbeat, duplicate, slow-consumer/backpressure, rate limit, multi-instance fan-out, graceful shutdown, fallback polling과 typed frontend consumer를 제공한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CPF-SYSTEM6,"업무 Domain Online Transaction의 논리 거래 Context를 `X-Transaction-Id`, `X-Original-System-Code`, `X-System-Code`, `X-Caller-System-Code`, `X-Target-System-Code`, `X-Target-Operation-Id` 6개로 고정한다. Browser는 작성하지 못하고 Same-JVM은 in-process Context, Remote 경계는 6개를 serialize/deserialize하며 Receiver는 System/Target/Operation 정합을 Controller 실행 전에 검증한다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CPF-INSTANCE,"`instanceId`는 명시 property/env를 우선하고 없으면 실제 runtime hostname을 bootstrap 시 1회 확정한다. localhost/unknown/Domain명 등 fabricated fallback을 금지한다. 동일 Host에서 동일 System의 다중 Process는 explicit instanceId가 필수이며 active `{systemCode,instanceId}` 충돌 시 READY 금지다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CPF-OPERATION,"`@CpfOnlineTransaction.operationId` = OpenAPI operationId = Target Operation Header = Domain Client = Registry/ADM/Log/Trace의 단일 안정 ID다. Source는 operation 사실/metadata/discovery를, ADM Policy는 enabled/allowedCallerSystems 및 별도 channel policy를 소유한다. Source 미발견은 단일 instance 기준 자동삭제하지 않는다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
GEN-DOMAIN,Generated Business Domain은 `cpf-<domain>/online/<feature>/<technical-role>` Feature-First를 기본으로 하고 `batch=true`일 때만 `batch/<feature>/<role>`을 생성한다. 공유 `domain/`은 실제 2개 이상 Runtime Consumer가 있을 때만 만든다. Generated Domain은 Public Starter/API만 소비하고 Internal Leaf와 vendor DB source folder를 직접 노출하지 않는다.,Generated Domain / Generator,root gradle.properties의 cpf.domain.* Developer Contract와 Feature-First Generated IA를 유지하고 Customer Library 선택 dependency 계약까지 Generator/Domain consumer에 연결했다. user-owned Source 보호와 transient metadata 비노출을 유지한다.,"Generator Full Contract, generated IA, Customer Library opt-in consumer, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
GEN-SETUP,"Domain root의 source-controlled `cpf-domain.yaml`에 logical identity/module/capability/dependency/integration을 선언하고 `domain setup/create/sync/diff`가 workspace, build, Public Starter, config template, generated clients, bootstrap/runtime discovery 준비를 일관되게 처리한다. 위험 변경은 dry-run/diff와 fail-closed를 요구하고 user-owned source를 silent overwrite하지 않는다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
GEN-CUSTOM-LIB,고객사는 `cpf-common`을 수정하지 않고 회사 공통 함수·DTO·검증·공통 서비스를 독립 JAR 작업공간으로 생성할 수 있다. `cpf library create/attach/sync/verify`는 `customer-libraries/<name>`을 만들고 Java 25 build/publication 계약을 제공한다. Customer Library는 모든 Domain에 자동 주입하지 않으며 개발자가 선택한 Domain에만 Generated Gradle composite/dependency를 연결한다. 생성 Source와 CLI 도움말은 한글 설명을 기본으로 하고 `com.cpf.*` namespace 및 CPF Internal dependency를 fail-closed한다.,Generated Domain / Generator,고객사 공통 JAR 작업공간 생성기와 선택적 Domain dependency 연결을 구현했다. create/attach/sync/verify는 customer-libraries/<name>을 관리하고 user-owned Source를 덮어쓰지 않으며 com.cpf.* 및 Internal dependency를 fail-closed한다.,"Customer Library Generator targeted tests, CLI contract, Domain explicit consumer, publication/static contract",미검증 — Source/정적 Targeted Gate는 PASS. Java25 실제 build/test/publication과 Fresh consumer Runtime은 최종 로컬 Full Runtime에서 검증해야 한다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-BINDING,"Logical Domain Definition과 environment-specific DB Binding을 분리한다. Generated Domain의 logical DB ID는 기본 `<systemCode lower>DB`이고 Oracle/PostgreSQL/MariaDB 중 Domain별 vendor를 독립 선택한다. host/service/database/schema, migration principal, runtime principal, secret reference는 Binding이 소유하며 raw secret은 Source/Evidence에 금지한다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
MBW-WEB,"Backoffice Web은 Frontend SPA + Spring Boot BFF Reference다. DB dependency, CPF Internal Java dependency, Business Domain Java project dependency는 0이어야 한다. Published OpenAPI/protocol schema로 생성된 HTTP Client 사용은 허용·권장하며 Browser session/cookie/CSRF와 server-side credential propagation은 BFF가 소유하고 Browser는 protected CPF Header를 작성하지 않는다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
