requirement_id,canonical_requirement_id,개발GPT_수행상태,개발GPT_자체검수상태,acceptance_result,evidence_ref,remaining_gap,development_status,verification_status
CPF-FR-006666,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006667,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006668,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006669,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006670,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006671,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006672,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006673,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006674,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006675,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006676,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006677,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006678,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006679,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006680,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006681,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006682,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006683,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006684,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006685,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006686,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006687,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006688,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006689,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006690,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006691,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006692,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006693,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006694,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006695,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006696,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006697,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006698,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006699,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006700,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006701,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006702,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006703,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006704,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006705,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006706,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006707,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006708,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006709,BZA-APPROVAL,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006710,BZA-APPROVAL,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/approval/service/BzaApprovalPolicyServiceIdempotencyTest.java; evidence/BZA_APPROVAL_IDEMPOTENCY_JAVA21_HARNESS.log; evidence/BZA_OPENAPI_VALIDATION.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006711,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006712,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006713,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006714,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006715,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006716,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006717,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006718,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006719,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006720,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006721,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006722,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006723,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006724,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006725,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006726,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006727,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006728,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006729,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006730,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006731,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006732,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006733,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006734,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006735,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006736,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006737,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006738,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006739,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_DIRECT,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006740,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006741,BZA-SEQUENCE-SAMPLE,완료,완료,PASS_ALTERNATIVE,cpf-biz-admin/src/test/java/com/cpf/bizadmin/sample/sequence/BzaSequenceSampleServiceTest.java; evidence/BZA_SEQUENCE_SAMPLE_JAVA21_HARNESS.log,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
