execution_order,requirement_id,phase_id,phase_name,work_package_id,priority,owner_module,requirement_group,capability,feature,function_type,predecessor_phase_ids,prerequisite_requirement_ids,blocking_phase_gate_id,parallel_execution_rule,change_freeze_rule,development_status,verification_status
07-00007857,CPF-FR-007857,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-CONFIG,P1,cpf-admin control plane + runtime owner,OPS,OPS-CONFIG,ADM 운영 기능,ADM_UI,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007858,CPF-FR-007858,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-CONFIG,P1,cpf-admin control plane + runtime owner,OPS,OPS-CONFIG,MBW 업무 Backoffice,MBW_WEB,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007859,CPF-FR-007859,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-CONFIG,P1,cpf-admin control plane + runtime owner,OPS,OPS-CONFIG,Generator 영향,GENERATOR,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007860,CPF-FR-007860,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-CONFIG,P1,cpf-admin control plane + runtime owner,OPS,OPS-CONFIG,Sample·EDU,SAMPLE_EDU,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007861,CPF-FR-007861,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-CONFIG,P1,cpf-admin control plane + runtime owner,OPS,OPS-CONFIG,JavaDoc·주석,JAVADOC,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007862,CPF-FR-007862,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-CONFIG,P1,cpf-admin control plane + runtime owner,OPS,OPS-CONFIG,개발·운영 Guide,GUIDE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007869,CPF-FR-007869,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-CONFIG,P1,cpf-admin control plane + runtime owner,OPS,OPS-CONFIG,Hygiene,HYGIENE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007870,CPF-FR-007870,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,기능 목적·업무 결과,PURPOSE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007871,CPF-FR-007871,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Owner·경계,OWNER,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007872,CPF-FR-007872,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,실제 Consumer,CONSUMER,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007873,CPF-FR-007873,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Public API,PUBLIC_API,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007874,CPF-FR-007874,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,고객 확장 SPI,EXTENSION_SPI,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007875,CPF-FR-007875,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Internal 구현,INTERNAL_IMPL,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007876,CPF-FR-007876,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,입력 계약,INPUT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007877,CPF-FR-007877,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,출력 계약,OUTPUT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007878,CPF-FR-007878,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,설정 계약,CONFIG,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007879,CPF-FR-007879,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,검증,VALIDATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007880,CPF-FR-007880,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,상태 Catalog,STATE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007881,CPF-FR-007881,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,상태 전이,TRANSITION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007882,CPF-FR-007882,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,명령 실행,COMMAND,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007883,CPF-FR-007883,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,조회·검색,QUERY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007884,CPF-FR-007884,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,멱등성,IDEMPOTENCY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007885,CPF-FR-007885,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,동시성,CONCURRENCY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007886,CPF-FR-007886,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Timeout Budget,DEADLINE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007887,CPF-FR-007887,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,재시도,RETRY,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007888,CPF-FR-007888,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Circuit·Bulkhead,CIRCUIT,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007890,CPF-FR-007890,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,대사,RECONCILE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007892,CPF-FR-007892,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,보상,COMPENSATION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007893,CPF-FR-007893,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Rollback·Forward Recovery,ROLLBACK,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007895,CPF-FR-007895,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Local/Remote 동등성,LOCAL_REMOTE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007896,CPF-FR-007896,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,혼합 버전 호환,MIXED_VERSION,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007897,CPF-FR-007897,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,인증,AUTHN,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007898,CPF-FR-007898,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,권한,AUTHZ,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007899,CPF-FR-007899,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Data Scope,DATA_SCOPE,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007900,CPF-FR-007900,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,Masking·Privacy,MASKING,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
07-00007901,CPF-FR-007901,P07,Gateway·Batch·Messaging·외부연계·운영 Runtime,P07-OPS-OPS-DRIFT,P1,cpf-admin control plane + runtime owner,OPS,OPS-DRIFT,사유,REASON,P05;P06,CPF-GATE-06,CPF-GATE-07,동일 Phase 내 Owner Module이 다르고 Public Contract/DB Schema/Shared Config를 변경하지 않는 Work Package만 병렬 가능,후속 Phase 시작 후 선행 Public API·State·DB·Permission 계약 변경 시 영향도 분석과 모든 Downstream Requirement 재개방,재확인 필요,미검증
