id,area,status,severity,title,requirement,validation,evidence
CPF-QA-HYG-024,HYG,부분 구현,P0,Secret Scan,Repository Hygiene와 안전한 Cleanup 책임으로 Secret Scan을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-025,HYG,부분 구현,P1,Post-clean Gates,Repository Hygiene와 안전한 Cleanup 책임으로 Post-clean Gates을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-026,HYG,부분 구현,P1,Cleanup Evidence,Repository Hygiene와 안전한 Cleanup 책임으로 Cleanup Evidence을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-027,HYG,부분 구현,P1,Reintroduction Gate,Repository Hygiene와 안전한 Cleanup 책임으로 Reintroduction Gate을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-028,HYG,부분 구현,P0,cleanup-repository-residue.ps1,Repository Hygiene와 안전한 Cleanup 책임으로 cleanup-repository-residue.ps1을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-029,HYG,부분 구현,P1,Shell Wrapper,Repository Hygiene와 안전한 Cleanup 책임으로 Shell Wrapper을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-030,HYG,부분 구현,P0,Single User Command,Repository Hygiene와 안전한 Cleanup 책임으로 Single User Command을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-031,HYG,부분 구현,P0,cpf-core edu 판정,Repository Hygiene와 안전한 Cleanup 책임으로 cpf-core edu 판정을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-032,HYG,부분 구현,P0,cpf-common sample 판정,Repository Hygiene와 안전한 Cleanup 책임으로 cpf-common sample 판정을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-033,HYG,부분 구현,P0,cpf-reference 정리,Repository Hygiene와 안전한 Cleanup 책임으로 cpf-reference 정리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-034,HYG,부분 구현,P1,Historical Migration 보호,Repository Hygiene와 안전한 Cleanup 책임으로 Historical Migration 보호을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-035,HYG,부분 구현,P1,Untracked Local Domain 보호,Repository Hygiene와 안전한 Cleanup 책임으로 Untracked Local Domain 보호을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-036,HYG,부분 구현,P1,Generated Candidate 격리,Repository Hygiene와 안전한 Cleanup 책임으로 Generated Candidate 격리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-037,HYG,부분 구현,P1,Node Modules Coverage 격리,Repository Hygiene와 안전한 Cleanup 책임으로 Node Modules Coverage 격리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-038,HYG,부분 구현,P1,Zip Log Tmp 제거,Repository Hygiene와 안전한 Cleanup 책임으로 Zip Log Tmp 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-039,HYG,부분 구현,P1,Backup Copy 제거,Repository Hygiene와 안전한 Cleanup 책임으로 Backup Copy 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-040,HYG,부분 구현,P1,Orphan Package 제거,Repository Hygiene와 안전한 Cleanup 책임으로 Orphan Package 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-041,HYG,부분 구현,P1,License Header 검증,Repository Hygiene와 안전한 Cleanup 책임으로 License Header 검증을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-042,HYG,부분 구현,P1,Mojibake UTF-8,Repository Hygiene와 안전한 Cleanup 책임으로 Mojibake UTF-8을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-043,HYG,부분 구현,P1,Case-only Path 충돌,Repository Hygiene와 안전한 Cleanup 책임으로 Case-only Path 충돌을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-044,HYG,부분 구현,P1,Windows Reserved Name,Repository Hygiene와 안전한 Cleanup 책임으로 Windows Reserved Name을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-045,HYG,부분 구현,P1,Long Path,Repository Hygiene와 안전한 Cleanup 책임으로 Long Path을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-046,HYG,부분 구현,P1,Symlink 정책,Repository Hygiene와 안전한 Cleanup 책임으로 Symlink 정책을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-047,HYG,부분 구현,P1,Git LFS 대용량 정책,Repository Hygiene와 안전한 Cleanup 책임으로 Git LFS 대용량 정책을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-048,HYG,부분 구현,P1,Binary Artifact 정책,Repository Hygiene와 안전한 Cleanup 책임으로 Binary Artifact 정책을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-049,HYG,부분 구현,P1,Evidence Archive 정책,Repository Hygiene와 안전한 Cleanup 책임으로 Evidence Archive 정책을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-HYG-050,HYG,부분 구현,P1,Repository Root README만 허용,Repository Hygiene와 안전한 Cleanup 책임으로 Repository Root README만 허용을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"Dry-run→Apply→Build/Test→Rollback rehearsal, dirty WIP 보호와 최신 SHA Evidence로 검증한다.",
CPF-QA-DOC-001,DOC,부분 구현,P1,README 제품 중심,문서·API·EDU·Evidence 정합성으로 README 제품 중심을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-002,DOC,부분 구현,P1,Architecture 정본,문서·API·EDU·Evidence 정합성으로 Architecture 정본을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-003,DOC,부분 구현,P0,Public API JavaDoc,문서·API·EDU·Evidence 정합성으로 Public API JavaDoc을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-004,DOC,부분 구현,P1,복잡 로직 한글 주석,문서·API·EDU·Evidence 정합성으로 복잡 로직 한글 주석을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-005,DOC,부분 구현,P0,OpenAPI operationId,문서·API·EDU·Evidence 정합성으로 OpenAPI operationId을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-006,DOC,부분 구현,P1,OpenAPI Header Trust,문서·API·EDU·Evidence 정합성으로 OpenAPI Header Trust을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-007,DOC,부분 구현,P0,OpenAPI Permission Approval,문서·API·EDU·Evidence 정합성으로 OpenAPI Permission Approval을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-008,DOC,부분 구현,P0,OpenAPI Error Example,문서·API·EDU·Evidence 정합성으로 OpenAPI Error Example을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
CPF-QA-DOC-009,DOC,부분 구현,P1,OpenAPI Paging Cursor,문서·API·EDU·Evidence 정합성으로 OpenAPI Paging Cursor을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,자동 Link/Parity/Traceability Gate와 실제 사용자 walkthrough로 검증한다.,
