persona,lifecycle,feature,intent,owner_document,owner_section,completion_contract,status
보안감사,감사,제품 가치·도입 판단,비선택,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,선행조건,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,입력,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,기본값,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,범위,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,순서,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,정상결과,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,상태변화,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,오류,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Timeout,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,동시성,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,중복,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,부분실패,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Retry,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Restart,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Reprocess,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Reconcile,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Compensation,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Rollback,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,권한,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,보안,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,감사,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,LogMetricTrace,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Test,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,Source,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,인계,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,제품 가치·도입 판단,완료판정,00,11/14/15/16,도입 적합성·범위·완료 수용,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,무엇,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,왜,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,언제,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,어디,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,선택,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,비선택,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,선행조건,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,입력,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,기본값,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,범위,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,순서,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,정상결과,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,상태변화,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,오류,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Timeout,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,동시성,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,중복,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,부분실패,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Retry,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Restart,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Reprocess,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Reconcile,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Compensation,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Rollback,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,권한,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,보안,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,감사,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,LogMetricTrace,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Test,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,Source,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,인계,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Architecture·Topology,완료판정,아키텍처설계서,3~7/13~21,Owner/Topology/Consistency/Security/Operations,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,무엇,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,왜,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,언제,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,어디,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,선택,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,비선택,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,선행조건,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,입력,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,기본값,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,범위,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,순서,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,정상결과,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,상태변화,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,오류,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Timeout,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,동시성,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,중복,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,부분실패,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Retry,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Restart,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Reprocess,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Reconcile,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Compensation,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Rollback,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,권한,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,보안,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,감사,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,LogMetricTrace,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Test,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,Source,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,인계,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Starter·Capability Profile,완료판정,01,18/23/29,Profile/Leaf/Provider/Conflict/Config,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,무엇,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,왜,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,언제,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,어디,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,선택,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,비선택,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,선행조건,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,입력,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,기본값,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,범위,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,순서,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,정상결과,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,상태변화,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,오류,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Timeout,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,동시성,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,중복,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,부분실패,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Retry,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Restart,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Reprocess,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Reconcile,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Compensation,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Rollback,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,권한,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,보안,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,감사,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,LogMetricTrace,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Test,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,Source,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,인계,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,Generator·신규 Domain,완료판정,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,무엇,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,왜,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,언제,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,어디,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,선택,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,비선택,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,선행조건,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,입력,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,기본값,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,범위,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,순서,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,정상결과,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,상태변화,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,오류,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,Timeout,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,동시성,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,중복,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,부분실패,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,Retry,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,Restart,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
보안감사,감사,공통 Utility API,Reprocess,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
