logical_order,requirement_id,function_point_id,development_status,verification_status,development_result,evidence_path,next_action
881,CPF-FR-012840,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_archive_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_boundary_run.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
882,CPF-FR-012841,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_archive_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_boundary_run.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
883,CPF-FR-012842,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_archive_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_boundary_run.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
884,CPF-FR-012843,FP-6B-FILELOG,미완료,부분 검증,6B 구현 일부 완료·잔여 Acceptance 또는 Target Runtime 검증 필요,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_archive_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_boundary_run.log,DEVGPT-6A/DEVGPT-6E/DEVGPT-6F 연계 및 remaining_runtime_delta와 미충족 Acceptance를 보완하고 Java 25/실환경 Gate 재실행
885,CPF-FR-012844,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_archive_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_boundary_run.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
886,CPF-FR-012845,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
887,CPF-FR-012846,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
888,CPF-FR-012847,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
889,CPF-FR-012848,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
890,CPF-FR-012849,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
891,CPF-FR-012850,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
892,CPF-FR-012851,FP-6B-FILELOG,미완료,부분 검증,6B 구현 일부 완료·잔여 Acceptance 또는 Target Runtime 검증 필요,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,DEVGPT-6A/DEVGPT-6E/DEVGPT-6F 연계 및 remaining_runtime_delta와 미충족 Acceptance를 보완하고 Java 25/실환경 Gate 재실행
893,CPF-FR-012852,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/txlog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
894,CPF-FR-012853,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
895,CPF-FR-012854,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
896,CPF-FR-012855,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
897,CPF-FR-012856,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
898,CPF-FR-012857,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
899,CPF-FR-012858,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
900,CPF-FR-012859,FP-6B-FILELOG,미완료,부분 검증,6B 구현 일부 완료·잔여 Acceptance 또는 Target Runtime 검증 필요,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,DEVGPT-6A/DEVGPT-6E/DEVGPT-6F 연계 및 remaining_runtime_delta와 미충족 Acceptance를 보완하고 Java 25/실환경 Gate 재실행
901,CPF-FR-012860,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/remotelog_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_manager_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_adapter_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/extension/local_remotelog_autoconfig_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
902,CPF-FR-012861,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
903,CPF-FR-012862,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
904,CPF-FR-012863,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
905,CPF-FR-012864,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
906,CPF-FR-012865,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
907,CPF-FR-012866,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
908,CPF-FR-012867,FP-6B-FILELOG,미완료,부분 검증,6B 구현 일부 완료·잔여 Acceptance 또는 Target Runtime 검증 필요,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,DEVGPT-6A/DEVGPT-6E/DEVGPT-6F 연계 및 remaining_runtime_delta와 미충족 Acceptance를 보완하고 Java 25/실환경 Gate 재실행
909,CPF-FR-012868,FP-6B-FILELOG,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/filelog_telemetry_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/listener_async_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/spool_backoff_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/summaries/extension-suite.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
910,CPF-FR-012869,FP-6B-TRACE,완료,대체검증 완료,6B 제품 구현 완료·격리 대체 Gate 통과,cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/trace_context_run.log;cpf-docs/evidence/development/DEVGPT-6B_faedf43/logs-reproducible/base/telemetry_run.log,Java 25 전체 Gradle 및 실제 Oracle/PostgreSQL/MariaDB·Browser·다중 인스턴스 적용 범위에서 동일 Acceptance 재실행
