requirement_id,capability,function_type,development_status,verification_status,overall_status,qa_status,evidence_path,next_action
CPF-FR-004380,EXS-TCP,ADM_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004381,EXS-TCP,BZA_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004382,EXS-TCP,GENERATOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6F 산출물 적용 후 정식 통합 재검증
CPF-FR-004383,EXS-TCP,SAMPLE_EDU,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004384,EXS-TCP,JAVADOC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004385,EXS-TCP,GUIDE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004386,EXS-TCP,UNIT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004387,EXS-TCP,CONTRACT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004388,EXS-TCP,INTEGRATION_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004389,EXS-TCP,RUNTIME_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004390,EXS-TCP,FAULT_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004391,EXS-TCP,EVIDENCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004392,EXS-TCP,HYGIENE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004393,EVENT-DLQ,PURPOSE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004394,EVENT-DLQ,OWNER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004395,EVENT-DLQ,CONSUMER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004396,EVENT-DLQ,PUBLIC_API,미완료,교차 세션 6C 계약/CAS 미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"DEVGPT-6C closes fail-closed public port and atomic replay_count/updated_at CAS, then 6D/QA rerun concurrency and bypass tests."
CPF-FR-004397,EVENT-DLQ,EXTENSION_SPI,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004398,EVENT-DLQ,INTERNAL_IMPL,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004399,EVENT-DLQ,INPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004400,EVENT-DLQ,OUTPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004401,EVENT-DLQ,CONFIG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004402,EVENT-DLQ,VALIDATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004403,EVENT-DLQ,STATE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004404,EVENT-DLQ,TRANSITION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004405,EVENT-DLQ,COMMAND,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004406,EVENT-DLQ,QUERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004407,EVENT-DLQ,IDEMPOTENCY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004408,EVENT-DLQ,CONCURRENCY,미완료,교차 세션 6C 계약/CAS 미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"DEVGPT-6C closes fail-closed public port and atomic replay_count/updated_at CAS, then 6D/QA rerun concurrency and bypass tests."
CPF-FR-004409,EVENT-DLQ,DEADLINE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004410,EVENT-DLQ,RETRY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004411,EVENT-DLQ,CIRCUIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004412,EVENT-DLQ,UNKNOWN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004413,EVENT-DLQ,RECONCILE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004414,EVENT-DLQ,RECOVERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004415,EVENT-DLQ,COMPENSATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004416,EVENT-DLQ,ROLLBACK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004417,EVENT-DLQ,MULTI_INSTANCE,미완료,교차 세션 6C 계약/CAS 미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"DEVGPT-6C closes fail-closed public port and atomic replay_count/updated_at CAS, then 6D/QA rerun concurrency and bypass tests."
CPF-FR-004418,EVENT-DLQ,LOCAL_REMOTE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004419,EVENT-DLQ,MIXED_VERSION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004420,EVENT-DLQ,AUTHN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004421,EVENT-DLQ,AUTHZ,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004422,EVENT-DLQ,DATA_SCOPE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004423,EVENT-DLQ,MASKING,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004424,EVENT-DLQ,REASON,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004425,EVENT-DLQ,APPROVAL,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004426,EVENT-DLQ,AUDIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004427,EVENT-DLQ,LOG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004428,EVENT-DLQ,METRIC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004429,EVENT-DLQ,TRACE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004430,EVENT-DLQ,HEALTH,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004431,EVENT-DLQ,ALERT_RUNBOOK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004432,EVENT-DLQ,RESOURCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004433,EVENT-DLQ,DB_OWNER,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004434,EVENT-DLQ,DB_SCHEMA,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004435,EVENT-DLQ,DB_QUERY,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004436,EVENT-DLQ,DB_MIGRATION,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004437,EVENT-DLQ,DB_ROLLBACK,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004438,EVENT-DLQ,DB_VENDOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-004439,EVENT-DLQ,API_OPENAPI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004440,EVENT-DLQ,FRONTEND,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004441,EVENT-DLQ,ADM_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004442,EVENT-DLQ,BZA_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-004443,EVENT-DLQ,GENERATOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6F 산출물 적용 후 정식 통합 재검증
CPF-FR-004444,EVENT-DLQ,SAMPLE_EDU,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004445,EVENT-DLQ,JAVADOC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004446,EVENT-DLQ,GUIDE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004447,EVENT-DLQ,UNIT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004448,EVENT-DLQ,CONTRACT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-004449,EVENT-DLQ,INTEGRATION_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-004450,EVENT-DLQ,RUNTIME_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
