function_point_id,requirement_id,feature,function_type,acceptance_criteria
EVENT-AMQP,CPF-FR-004299,권한,AUTHZ,Messaging 개발자·운영자가 실제 제품 경로에서 권한 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004300,Data Scope,DATA_SCOPE,Messaging 개발자·운영자가 실제 제품 경로에서 Data Scope 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004301,Masking·Privacy,MASKING,Messaging 개발자·운영자가 실제 제품 경로에서 Masking·Privacy 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004302,사유,REASON,Messaging 개발자·운영자가 실제 제품 경로에서 사유 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004303,승인,APPROVAL,Messaging 개발자·운영자가 실제 제품 경로에서 승인 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004304,감사,AUDIT,Messaging 개발자·운영자가 실제 제품 경로에서 감사 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004305,Log,LOG,Messaging 개발자·운영자가 실제 제품 경로에서 Log 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004306,Metric,METRIC,Messaging 개발자·운영자가 실제 제품 경로에서 Metric 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004307,Trace,TRACE,Messaging 개발자·운영자가 실제 제품 경로에서 Trace 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004308,Health·Readiness,HEALTH,Messaging 개발자·운영자가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004309,Alert·Runbook,ALERT_RUNBOOK,Messaging 개발자·운영자가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004310,Resource 상한,RESOURCE,Messaging 개발자·운영자가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004311,DB Ownership,DB_OWNER,Messaging 개발자·운영자가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004312,DB Schema,DB_SCHEMA,Messaging 개발자·운영자가 실제 제품 경로에서 DB Schema 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004313,Runtime Query,DB_QUERY,Messaging 개발자·운영자가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004314,Migration,DB_MIGRATION,Messaging 개발자·운영자가 실제 제품 경로에서 Migration 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004315,DB Rollback,DB_ROLLBACK,Messaging 개발자·운영자가 실제 제품 경로에서 DB Rollback 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004316,3 Vendor,DB_VENDOR,Messaging 개발자·운영자가 실제 제품 경로에서 3 Vendor 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004317,API·OpenAPI,API_OPENAPI,Messaging 개발자·운영자가 실제 제품 경로에서 API·OpenAPI 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004318,Frontend 연결,FRONTEND,Messaging 개발자·운영자가 실제 제품 경로에서 Frontend 연결 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004319,ADM 운영 기능,ADM_UI,Messaging 개발자·운영자가 실제 제품 경로에서 ADM 운영 기능 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004320,BZA 업무 관리,BZA_UI,Messaging 개발자·운영자가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004321,Generator 영향,GENERATOR,Messaging 개발자·운영자가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004322,Sample·EDU,SAMPLE_EDU,Messaging 개발자·운영자가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004323,JavaDoc·주석,JAVADOC,Messaging 개발자·운영자가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004324,개발·운영 Guide,GUIDE,Messaging 개발자·운영자가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004325,Unit Test,UNIT_TEST,Messaging 개발자·운영자가 실제 제품 경로에서 Unit Test 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004326,Contract Test,CONTRACT_TEST,Messaging 개발자·운영자가 실제 제품 경로에서 Contract Test 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004327,Integration Test,INTEGRATION_TEST,Messaging 개발자·운영자가 실제 제품 경로에서 Integration Test 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004328,Runtime Test,RUNTIME_TEST,Messaging 개발자·운영자가 실제 제품 경로에서 Runtime Test 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004329,Fault Test,FAULT_TEST,Messaging 개발자·운영자가 실제 제품 경로에서 Fault Test 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004330,Evidence,EVIDENCE,Messaging 개발자·운영자가 실제 제품 경로에서 Evidence 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EVENT-AMQP,CPF-FR-004331,Hygiene,HYGIENE,Messaging 개발자·운영자가 실제 제품 경로에서 Hygiene 기능을 사용할 때 RabbitMQ/AMQP exchange·queue·binding·publisher confirm·consumer ack/nack·redelivery·DLX·quorum·recovery를 연결한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EXS-TCP,CPF-FR-004332,기능 목적·업무 결과,PURPOSE,연계 개발자·운영자가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 영속 TCP 연결 framing·encoding·heartbeat·reconnect·backpressure·correlation·TLS·half-open·응답 유실·기관 Adapter 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EXS-TCP,CPF-FR-004333,Owner·경계,OWNER,연계 개발자·운영자가 실제 제품 경로에서 Owner·경계 기능을 사용할 때 영속 TCP 연결 framing·encoding·heartbeat·reconnect·backpressure·correlation·TLS·half-open·응답 유실·기관 Adapter 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EXS-TCP,CPF-FR-004334,실제 Consumer,CONSUMER,연계 개발자·운영자가 실제 제품 경로에서 실제 Consumer 기능을 사용할 때 영속 TCP 연결 framing·encoding·heartbeat·reconnect·backpressure·correlation·TLS·half-open·응답 유실·기관 Adapter 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EXS-TCP,CPF-FR-004335,Public API,PUBLIC_API,연계 개발자·운영자가 실제 제품 경로에서 Public API 기능을 사용할 때 영속 TCP 연결 framing·encoding·heartbeat·reconnect·backpressure·correlation·TLS·half-open·응답 유실·기관 Adapter 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EXS-TCP,CPF-FR-004336,고객 확장 SPI,EXTENSION_SPI,연계 개발자·운영자가 실제 제품 경로에서 고객 확장 SPI 기능을 사용할 때 영속 TCP 연결 framing·encoding·heartbeat·reconnect·backpressure·correlation·TLS·half-open·응답 유실·기관 Adapter 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
EXS-TCP,CPF-FR-004337,Internal 구현,INTERNAL_IMPL,연계 개발자·운영자가 실제 제품 경로에서 Internal 구현 기능을 사용할 때 영속 TCP 연결 framing·encoding·heartbeat·reconnect·backpressure·correlation·TLS·half-open·응답 유실·기관 Adapter 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.
