entry_id,kind,path,symbol,classification,canonical_replacement,owner,public_surface,notes
SCRIPT:cpf-tools/verification/tools/verify-cpf-final-wrapper-contract.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-final-wrapper-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-fixed-length-closure.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-fixed-length-closure.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-fresh-clone-final.ps1,SCRIPT,cpf-tools/verification/tools/verify-cpf-fresh-clone-final.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-frontend-consumer-closure.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-frontend-consumer-closure.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-frontend-substitute-validation.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-frontend-substitute-validation.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-generated-domain-canonical-ia.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-generated-domain-canonical-ia.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-integrated-logging-closure.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-integrated-logging-closure.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-integration-closure.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-integration-closure.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-internal-service-identity-binding.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-internal-service-identity-binding.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-java-source-syntax.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-java-source-syntax.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-java21-substitute-validation.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-java21-substitute-validation.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-javadoc-coverage.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-javadoc-coverage.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-locale-root.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-locale-root.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-network-policy-consumers.ps1,SCRIPT,cpf-tools/verification/tools/verify-cpf-network-policy-consumers.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-network-policy-consumers.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-network-policy-consumers.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-notification-incident-lifecycle.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-notification-incident-lifecycle.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-offline-bundle.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-offline-bundle.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-operator-trust-boundary.ps1,SCRIPT,cpf-tools/verification/tools/verify-cpf-operator-trust-boundary.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-operator-trust-boundary.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-operator-trust-boundary.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-optional-surface-contract.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-optional-surface-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-owner-boundaries.ps1,SCRIPT,cpf-tools/verification/tools/verify-cpf-owner-boundaries.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-owner-boundaries.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-owner-boundaries.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-physical-db-consolidation.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-physical-db-consolidation.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-protected-doc-boundary.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-protected-doc-boundary.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-requirement-projection-consistency.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-requirement-projection-consistency.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-runtime-evidence-provenance.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-runtime-evidence-provenance.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-runtime-instance-identity.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-runtime-instance-identity.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-runtime-utf8-boundaries.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-runtime-utf8-boundaries.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-split-master-dataset.ps1,SCRIPT,cpf-tools/verification/tools/verify-cpf-split-master-dataset.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-split-master-dataset.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-split-master-dataset.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-spring-request-mapping-uniqueness.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-spring-request-mapping-uniqueness.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-starter-catalog-truth.ps1,SCRIPT,cpf-tools/verification/tools/verify-cpf-starter-catalog-truth.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-starter-catalog-truth.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-starter-catalog-truth.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-telemetry-lifecycle.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-telemetry-lifecycle.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-threat-models.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-threat-models.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-toolchain-contract.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-toolchain-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-transaction-id-standard.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-transaction-id-standard.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-unified-cli.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-unified-cli.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-vscode-problems.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-vscode-problems.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-cpf-vscode-source-model.py,SCRIPT,cpf-tools/verification/tools/verify-cpf-vscode-source-model.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-default-metadata.ps1,SCRIPT,cpf-tools/verification/tools/verify-default-metadata.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-event-dlq-contract.py,SCRIPT,cpf-tools/verification/tools/verify-event-dlq-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-full-product.ps1,SCRIPT,cpf-tools/verification/tools/verify-full-product.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/verify-local-artifact-propagation.ps1,SCRIPT,cpf-tools/verification/tools/verify-local-artifact-propagation.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/write-cpf-controller-source-operation-contract.py,SCRIPT,cpf-tools/verification/tools/write-cpf-controller-source-operation-contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/tools/write-sanitized-evidence.ps1,SCRIPT,cpf-tools/verification/tools/write-sanitized-evidence.ps1,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/tools,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify-cpf-gradle-logical-tree.py,SCRIPT,cpf-tools/verification/verify-cpf-gradle-logical-tree.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify-cpf-gradle-logical-tree.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify-cpf-resource-policy.py,SCRIPT,cpf-tools/verification/verify-cpf-resource-policy.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify-cpf-resource-policy.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_admin_dependency_boundaries.py,SCRIPT,cpf-tools/verification/verify_admin_dependency_boundaries.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_admin_dependency_boundaries.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_backoffice_openapi_client_consumer.py,SCRIPT,cpf-tools/verification/verify_backoffice_openapi_client_consumer.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_backoffice_openapi_client_consumer.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_business_framework_crosscut.py,SCRIPT,cpf-tools/verification/verify_business_framework_crosscut.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_business_framework_crosscut.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_cache_correctness.py,SCRIPT,cpf-tools/verification/verify_cache_correctness.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_cache_correctness.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_cache_db3_lifecycle.py,SCRIPT,cpf-tools/verification/verify_cache_db3_lifecycle.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_cache_db3_lifecycle.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_cache_source_compile.py,SCRIPT,cpf-tools/verification/verify_cache_source_compile.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_cache_source_compile.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_common_product_service_dx.py,SCRIPT,cpf-tools/verification/verify_common_product_service_dx.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_common_product_service_dx.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_common_validation_owner.py,SCRIPT,cpf-tools/verification/verify_common_validation_owner.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_common_validation_owner.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_cpf_batch_developer_top50.py,SCRIPT,cpf-tools/verification/verify_cpf_batch_developer_top50.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_cpf_batch_developer_top50.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_cpf_capability_management_contract.py,SCRIPT,cpf-tools/verification/verify_cpf_capability_management_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_cpf_capability_management_contract.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_cpf_developer_adoption_contract.py,SCRIPT,cpf-tools/verification/verify_cpf_developer_adoption_contract.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_cpf_developer_adoption_contract.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_cpf_gradle_logical_tree.py,SCRIPT,cpf-tools/verification/verify_cpf_gradle_logical_tree.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_cpf_gradle_logical_tree.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_current_document_consolidation.py,SCRIPT,cpf-tools/verification/verify_current_document_consolidation.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_current_document_consolidation.py,NO,Verification/QA engine; Internal capability only
SCRIPT:cpf-tools/verification/verify_domain_exception_enforcement.py,SCRIPT,cpf-tools/verification/verify_domain_exception_enforcement.py,,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/verify_domain_exception_enforcement.py,NO,Verification/QA engine; Internal capability only
